AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxNesting,RatioCommentToCode,SumCyclomatic,Unnamed: 34,is_bug
12.0,0.0,12.0,0.0,2.0,2.0,0.0,2.0,9.0,9.0,7.0,4.0,7.0,0.0,2.0,0.0,5.0,,188.0,24.0,147.0,57.0,85.0,17.0,71.0,89.0,52.0,47.0,4.0,3.0,0.12,16.0,0
10.0,0.0,9.0,0.0,3.0,6.0,4.0,9.0,52.0,50.0,48.0,8.0,52.0,1.0,3.0,0.0,48.0,,632.0,83.0,522.0,116.0,303.0,36.0,216.0,347.0,98.0,270.0,12.0,4.0,0.07,138.0,0
9.0,0.0,9.0,1.0,2.0,6.0,4.0,10.0,49.0,47.0,45.0,9.0,49.0,1.0,3.0,0.0,45.0,,577.0,80.0,469.0,108.0,281.0,37.0,200.0,316.0,88.0,244.0,12.0,3.0,0.08,122.0,0
7.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,51.0,5.0,29.0,20.0,7.0,17.0,19.0,24.0,19.0,7.0,2.0,1.0,0.59,3.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,,49.0,6.0,23.0,15.0,5.0,20.0,13.0,17.0,13.0,4.0,1.0,0.0,0.87,3.0,0
10.0,1.0,9.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,,80.0,9.0,51.0,20.0,25.0,20.0,33.0,42.0,20.0,24.0,4.0,3.0,0.39,7.0,0
6.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,53.0,5.0,28.0,20.0,6.0,20.0,18.0,23.0,19.0,6.0,2.0,1.0,0.71,3.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,,44.0,6.0,18.0,13.0,3.0,20.0,10.0,13.0,11.0,2.0,1.0,0.0,1.11,2.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,39.0,4.0,15.0,9.0,3.0,20.0,8.0,11.0,8.0,3.0,1.0,0.0,1.33,2.0,0
7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,,86.0,11.0,38.0,19.0,11.0,37.0,21.0,28.0,17.0,11.0,2.0,1.0,0.97,7.0,0
29.0,3.0,25.0,2.0,6.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,,105.0,12.0,73.0,34.0,38.0,20.0,48.0,60.0,33.0,34.0,10.0,3.0,0.27,11.0,0
8.0,1.0,7.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,,70.0,9.0,44.0,24.0,15.0,17.0,25.0,33.0,21.0,14.0,4.0,2.0,0.39,7.0,0
25.0,3.0,20.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,61.0,5.0,33.0,18.0,14.0,23.0,18.0,22.0,15.0,9.0,3.0,1.0,0.7,3.0,0
11.0,0.0,11.0,1.0,2.0,1.0,0.0,1.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,,131.0,10.0,96.0,38.0,59.0,25.0,44.0,51.0,34.0,23.0,4.0,2.0,0.26,8.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,,39.0,6.0,9.0,6.0,1.0,24.0,5.0,7.0,6.0,1.0,1.0,0.0,2.67,1.0,0
10.0,0.0,9.0,1.0,3.0,6.0,4.0,12.0,54.0,52.0,50.0,11.0,54.0,1.0,3.0,0.0,50.0,,687.0,89.0,557.0,119.0,346.0,53.0,244.0,380.0,98.0,301.0,15.0,3.0,0.1,148.0,0
27.0,1.0,21.0,5.0,3.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,0.0,2.0,,209.0,20.0,147.0,65.0,79.0,42.0,93.0,115.0,64.0,67.0,8.0,3.0,0.29,16.0,0
9.0,0.0,8.0,0.0,2.0,6.0,4.0,9.0,47.0,45.0,43.0,7.0,47.0,1.0,3.0,0.0,43.0,,522.0,74.0,421.0,106.0,235.0,33.0,179.0,282.0,91.0,209.0,9.0,4.0,0.08,104.0,1
14.0,1.0,11.0,3.0,2.0,1.0,0.0,1.0,8.0,8.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,,165.0,17.0,105.0,47.0,60.0,43.0,62.0,75.0,41.0,45.0,8.0,3.0,0.41,18.0,0
9.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,4.0,,84.0,8.0,58.0,31.0,24.0,18.0,37.0,44.0,28.0,20.0,3.0,2.0,0.31,6.0,0
19.0,2.0,16.0,2.0,4.0,1.0,0.0,0.0,4.0,7.0,7.0,0.0,7.0,1.0,2.0,4.0,0.0,,135.0,17.0,94.0,48.0,45.0,27.0,60.0,72.0,43.0,36.0,8.0,3.0,0.29,14.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,,42.0,4.0,18.0,12.0,4.0,20.0,12.0,15.0,12.0,4.0,1.0,0.0,1.11,2.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,,43.0,7.0,16.0,11.0,3.0,20.0,9.0,12.0,10.0,2.0,1.0,0.0,1.25,2.0,0
10.0,1.0,8.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,,55.0,8.0,25.0,15.0,9.0,22.0,16.0,20.0,14.0,9.0,2.0,1.0,0.88,3.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,,42.0,4.0,18.0,12.0,4.0,20.0,12.0,15.0,12.0,4.0,1.0,0.0,1.11,2.0,0
5.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,,54.0,8.0,22.0,14.0,5.0,24.0,13.0,17.0,13.0,4.0,1.0,0.0,1.09,3.0,0
12.0,2.0,10.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,,59.0,9.0,30.0,15.0,13.0,21.0,18.0,23.0,14.0,12.0,3.0,1.0,0.7,4.0,0
25.0,2.0,21.0,3.0,5.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,,119.0,14.0,79.0,28.0,44.0,29.0,41.0,56.0,26.0,35.0,8.0,3.0,0.37,14.0,0
10.0,1.0,8.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,,74.0,12.0,38.0,22.0,13.0,24.0,21.0,28.0,20.0,11.0,3.0,2.0,0.63,6.0,0
18.0,3.0,15.0,1.0,3.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,4.0,0.0,0.0,3.0,1.0,,86.0,12.0,52.0,30.0,19.0,22.0,35.0,42.0,28.0,18.0,5.0,1.0,0.42,6.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,12.0,12.0,12.0,8.0,12.0,0.0,0.0,0.0,12.0,,110.0,18.0,72.0,42.0,19.0,20.0,38.0,50.0,32.0,18.0,1.0,0.0,0.28,12.0,0
18.0,1.0,15.0,2.0,3.0,1.0,1.0,0.0,10.0,11.0,8.0,1.0,9.0,0.0,4.0,3.0,2.0,,240.0,22.0,178.0,54.0,109.0,40.0,88.0,121.0,53.0,80.0,15.0,4.0,0.22,34.0,0
22.0,2.0,18.0,3.0,4.0,1.0,0.0,0.0,4.0,6.0,6.0,0.0,6.0,0.0,2.0,3.0,1.0,,147.0,15.0,102.0,46.0,52.0,31.0,52.0,69.0,40.0,35.0,7.0,3.0,0.3,15.0,0
10.0,1.0,9.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,,66.0,7.0,39.0,28.0,11.0,21.0,28.0,32.0,26.0,10.0,3.0,1.0,0.54,4.0,0
6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,,50.0,6.0,24.0,17.0,6.0,20.0,14.0,17.0,14.0,4.0,1.0,0.0,0.83,2.0,0
11.0,1.0,10.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,,61.0,7.0,33.0,20.0,11.0,21.0,18.0,25.0,19.0,10.0,4.0,3.0,0.64,5.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,,47.0,7.0,19.0,13.0,4.0,21.0,11.0,14.0,11.0,3.0,1.0,0.0,1.11,2.0,0
19.0,1.0,16.0,2.0,5.0,1.0,0.0,0.0,6.0,6.0,6.0,1.0,6.0,0.0,1.0,3.0,2.0,,168.0,17.0,117.0,37.0,65.0,34.0,50.0,77.0,35.0,49.0,12.0,3.0,0.29,30.0,0
38.0,3.0,32.0,3.0,7.0,1.0,2.0,0.0,11.0,12.0,10.0,1.0,12.0,0.0,4.0,3.0,5.0,,519.0,52.0,399.0,155.0,239.0,69.0,197.0,287.0,139.0,208.0,27.0,6.0,0.17,76.0,0
7.0,0.0,7.0,0.0,2.0,5.0,0.0,3.0,42.0,42.0,42.0,19.0,42.0,0.0,4.0,13.0,25.0,,429.0,61.0,337.0,119.0,159.0,31.0,151.0,239.0,118.0,140.0,10.0,4.0,0.09,79.0,0
7.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,8.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,8.0,,110.0,18.0,67.0,30.0,26.0,25.0,31.0,46.0,24.0,24.0,5.0,2.0,0.37,13.0,0
7.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,,40.0,3.0,20.0,7.0,10.0,17.0,6.0,9.0,7.0,2.0,1.0,0.0,0.85,2.0,0
13.0,1.0,11.0,1.0,2.0,2.0,0.0,5.0,9.0,9.0,9.0,0.0,9.0,0.0,1.0,2.0,6.0,,172.0,24.0,122.0,57.0,64.0,27.0,61.0,78.0,45.0,43.0,7.0,3.0,0.22,17.0,1
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,5.0,8.0,0.0,0.0,0.0,8.0,,80.0,14.0,44.0,23.0,12.0,22.0,26.0,35.0,23.0,12.0,1.0,0.0,0.5,8.0,0
12.0,2.0,10.0,0.0,2.0,1.0,1.0,0.0,6.0,6.0,5.0,1.0,6.0,1.0,1.0,2.0,2.0,,123.0,19.0,82.0,38.0,38.0,22.0,49.0,66.0,38.0,35.0,5.0,2.0,0.27,14.0,0
5.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,6.0,4.0,6.0,1.0,0.0,0.0,5.0,,74.0,11.0,40.0,24.0,10.0,23.0,22.0,29.0,20.0,9.0,1.0,0.0,0.57,6.0,0
8.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,11.0,15.0,15.0,4.0,15.0,0.0,0.0,5.0,10.0,,154.0,25.0,82.0,41.0,37.0,47.0,53.0,66.0,38.0,32.0,2.0,1.0,0.57,12.0,1
35.0,4.0,24.0,7.0,5.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,4.0,1.0,1.0,2.0,0.0,,164.0,20.0,103.0,52.0,51.0,42.0,56.0,74.0,47.0,35.0,9.0,4.0,0.41,15.0,0
8.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,3.0,7.0,7.0,1.0,7.0,0.0,0.0,4.0,3.0,,85.0,13.0,40.0,23.0,11.0,32.0,21.0,28.0,18.0,11.0,2.0,1.0,0.8,6.0,0
9.0,0.0,9.0,0.0,2.0,1.0,0.0,2.0,7.0,8.0,8.0,4.0,8.0,2.0,2.0,2.0,2.0,,132.0,12.0,98.0,62.0,40.0,22.0,63.0,78.0,56.0,36.0,4.0,2.0,0.22,13.0,0
9.0,0.0,9.0,0.0,2.0,1.0,0.0,1.0,12.0,13.0,13.0,2.0,13.0,0.0,0.0,11.0,2.0,,169.0,17.0,139.0,65.0,68.0,13.0,98.0,124.0,66.0,76.0,3.0,2.0,0.09,25.0,0
8.0,0.0,7.0,1.0,2.0,2.0,0.0,3.0,17.0,22.0,20.0,3.0,20.0,0.0,7.0,9.0,4.0,,220.0,30.0,156.0,58.0,86.0,34.0,91.0,117.0,56.0,73.0,5.0,2.0,0.22,26.0,0
20.0,1.0,14.0,5.0,3.0,1.0,1.0,3.0,15.0,15.0,14.0,17.0,15.0,0.0,2.0,7.0,6.0,,384.0,31.0,257.0,85.0,152.0,103.0,132.0,181.0,76.0,126.0,12.0,5.0,0.4,50.0,1
13.0,1.0,11.0,1.0,3.0,10.0,0.0,1.0,25.0,28.0,28.0,20.0,28.0,9.0,1.0,1.0,17.0,,501.0,66.0,330.0,112.0,179.0,107.0,174.0,250.0,116.0,143.0,23.0,5.0,0.32,65.0,1
28.0,2.0,21.0,6.0,5.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,,100.0,8.0,61.0,26.0,29.0,32.0,34.0,45.0,26.0,21.0,8.0,3.0,0.52,9.0,1
9.0,1.0,8.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,57.0,6.0,24.0,13.0,6.0,27.0,6.0,10.0,6.0,4.0,2.0,1.0,1.13,3.0,0
10.0,1.0,9.0,0.0,2.0,1.0,0.0,1.0,7.0,7.0,7.0,7.0,7.0,4.0,0.0,1.0,2.0,,126.0,23.0,80.0,36.0,37.0,23.0,38.0,49.0,29.0,23.0,4.0,1.0,0.29,12.0,0
15.0,0.0,14.0,1.0,3.0,1.0,0.0,0.0,4.0,5.0,5.0,4.0,5.0,3.0,0.0,1.0,1.0,,108.0,11.0,71.0,25.0,37.0,26.0,40.0,54.0,27.0,29.0,6.0,3.0,0.37,13.0,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,,53.0,8.0,28.0,19.0,5.0,17.0,17.0,21.0,16.0,5.0,1.0,0.0,0.61,3.0,0
16.0,2.0,12.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,,80.0,10.0,38.0,19.0,18.0,32.0,25.0,30.0,18.0,16.0,3.0,2.0,0.84,4.0,0
22.0,1.0,19.0,2.0,2.0,2.0,9.0,15.0,31.0,32.0,23.0,2.0,32.0,6.0,9.0,0.0,17.0,,834.0,82.0,676.0,223.0,501.0,91.0,466.0,532.0,205.0,401.0,6.0,4.0,0.13,61.0,0
27.0,2.0,23.0,2.0,2.0,2.0,1.0,3.0,36.0,37.0,36.0,1.0,37.0,6.0,0.0,0.0,31.0,,1075.0,106.0,873.0,239.0,684.0,104.0,568.0,645.0,216.0,498.0,12.0,2.0,0.12,78.0,0
9.0,0.0,8.0,1.0,2.0,2.0,0.0,1.0,5.0,6.0,6.0,8.0,6.0,0.0,0.0,2.0,4.0,,96.0,12.0,63.0,33.0,26.0,24.0,40.0,49.0,30.0,22.0,3.0,1.0,0.38,8.0,0
10.0,1.0,9.0,1.0,1.0,2.0,0.0,4.0,7.0,7.0,7.0,11.0,7.0,1.0,0.0,1.0,5.0,,175.0,24.0,132.0,90.0,43.0,20.0,90.0,100.0,72.0,36.0,2.0,1.0,0.15,9.0,0
6.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,52.0,4.0,11.0,6.0,2.0,37.0,3.0,6.0,4.0,2.0,1.0,0.0,3.36,2.0,0
6.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,18.0,18.0,18.0,7.0,18.0,0.0,0.0,2.0,16.0,,165.0,23.0,83.0,32.0,32.0,59.0,39.0,62.0,33.0,30.0,2.0,1.0,0.71,21.0,0
16.0,0.0,14.0,1.0,5.0,1.0,0.0,25.0,22.0,24.0,22.0,5.0,22.0,0.0,2.0,14.0,6.0,,444.0,35.0,364.0,96.0,266.0,53.0,182.0,245.0,95.0,164.0,43.0,4.0,0.15,104.0,1
17.0,1.0,16.0,0.0,3.0,1.0,2.0,5.0,9.0,11.0,9.0,2.0,11.0,5.0,1.0,0.0,5.0,,231.0,28.0,187.0,76.0,109.0,19.0,122.0,150.0,72.0,90.0,8.0,4.0,0.1,23.0,1
17.0,1.0,16.0,0.0,3.0,1.0,2.0,5.0,9.0,11.0,9.0,2.0,11.0,5.0,1.0,0.0,5.0,,231.0,28.0,187.0,76.0,109.0,19.0,122.0,150.0,72.0,90.0,8.0,4.0,0.1,23.0,1
26.0,1.0,21.0,4.0,5.0,1.0,0.0,0.0,5.0,6.0,6.0,1.0,6.0,0.0,0.0,2.0,4.0,,183.0,14.0,126.0,49.0,67.0,43.0,60.0,94.0,47.0,59.0,7.0,5.0,0.34,25.0,0
20.0,3.0,16.0,1.0,2.0,1.0,4.0,0.0,6.0,6.0,2.0,8.0,6.0,0.0,3.0,2.0,1.0,,193.0,31.0,142.0,86.0,55.0,21.0,79.0,92.0,62.0,38.0,4.0,3.0,0.15,13.0,0
9.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,7.0,7.0,7.0,5.0,7.0,0.0,0.0,3.0,4.0,,120.0,20.0,75.0,40.0,33.0,26.0,42.0,54.0,33.0,25.0,3.0,1.0,0.35,10.0,0
4.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,6.0,6.0,5.0,2.0,6.0,0.0,0.0,3.0,3.0,,63.0,11.0,34.0,19.0,11.0,18.0,17.0,24.0,16.0,9.0,1.0,0.0,0.53,6.0,0
7.0,0.0,6.0,1.0,2.0,2.0,0.0,1.0,11.0,14.0,16.0,7.0,16.0,0.0,1.0,2.0,13.0,,179.0,30.0,100.0,50.0,43.0,49.0,55.0,75.0,44.0,39.0,6.0,2.0,0.49,17.0,0
8.0,1.0,8.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,,70.0,11.0,41.0,19.0,15.0,18.0,18.0,26.0,14.0,13.0,2.0,1.0,0.44,7.0,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,,48.0,7.0,24.0,19.0,7.0,17.0,15.0,19.0,16.0,7.0,1.0,0.0,0.71,3.0,0
10.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,13.0,13.0,13.0,4.0,13.0,0.0,0.0,1.0,12.0,,184.0,17.0,73.0,36.0,25.0,94.0,39.0,57.0,36.0,24.0,3.0,1.0,1.29,15.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.0,4.0,15.0,14.0,0.0,15.0,8.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,27.0,27.0,27.0,11.0,27.0,0.0,0.0,0.0,27.0,,198.0,37.0,133.0,69.0,39.0,28.0,48.0,80.0,47.0,35.0,3.0,1.0,0.21,30.0,0
13.0,1.0,12.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,1.0,,51.0,8.0,18.0,9.0,8.0,25.0,11.0,14.0,8.0,7.0,2.0,1.0,1.39,2.0,0
10.0,1.0,9.0,0.0,3.0,1.0,0.0,0.0,13.0,13.0,13.0,2.0,13.0,0.0,0.0,0.0,13.0,,172.0,26.0,133.0,47.0,68.0,13.0,56.0,89.0,36.0,58.0,10.0,2.0,0.1,33.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,3.0,,49.0,6.0,23.0,12.0,5.0,20.0,7.0,13.0,8.0,5.0,1.0,0.0,0.87,5.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,,48.0,6.0,22.0,13.0,4.0,20.0,9.0,14.0,10.0,4.0,2.0,0.0,0.91,5.0,0
7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,10.0,10.0,10.0,1.0,10.0,0.0,0.0,2.0,8.0,,107.0,13.0,46.0,25.0,10.0,48.0,15.0,26.0,16.0,10.0,1.0,0.0,1.04,10.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,,46.0,6.0,20.0,11.0,4.0,20.0,6.0,11.0,7.0,4.0,1.0,0.0,1.0,4.0,0
8.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,,64.0,9.0,35.0,20.0,13.0,20.0,19.0,24.0,17.0,9.0,2.0,1.0,0.57,4.0,0
18.0,0.0,17.0,1.0,4.0,2.0,1.0,3.0,27.0,29.0,27.0,35.0,28.0,1.0,0.0,15.0,12.0,,646.0,40.0,536.0,185.0,326.0,71.0,285.0,380.0,175.0,252.0,12.0,4.0,0.13,97.0,1
18.0,0.0,17.0,1.0,4.0,2.0,1.0,3.0,27.0,29.0,27.0,35.0,28.0,1.0,0.0,15.0,12.0,,646.0,40.0,536.0,185.0,326.0,71.0,285.0,380.0,175.0,252.0,12.0,4.0,0.13,97.0,1
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,,59.0,10.0,14.0,12.0,0.0,35.0,10.0,12.0,12.0,0.0,0.0,0.0,2.5,0.0,0
42.0,4.0,27.0,10.0,5.0,1.0,0.0,0.0,11.0,12.0,12.0,0.0,12.0,0.0,2.0,7.0,3.0,,550.0,63.0,345.0,138.0,205.0,142.0,180.0,234.0,112.0,167.0,13.0,3.0,0.41,51.0,0
4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,37.0,6.0,14.0,10.0,1.0,17.0,5.0,8.0,7.0,1.0,1.0,0.0,1.21,2.0,0
6.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,18.0,19.0,19.0,10.0,19.0,0.0,0.0,5.0,14.0,,197.0,34.0,112.0,58.0,40.0,51.0,63.0,82.0,53.0,34.0,2.0,0.0,0.46,21.0,1
