AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxNesting,RatioCommentToCode,SumCyclomatic,Unnamed: 34,is_bug
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,49.0,8.0,20.0,11.0,4.0,21.0,6.0,12.0,8.0,4.0,1.0,0.0,1.05,5.0,,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,49.0,8.0,20.0,11.0,4.0,21.0,6.0,12.0,8.0,4.0,1.0,0.0,1.05,5.0,,0
16.0,1.0,15.0,0.0,2.0,3.0,1.0,0.0,4.0,4.0,3.0,1.0,4.0,0.0,0.0,2.0,2.0,133.0,16.0,88.0,51.0,42.0,29.0,57.0,66.0,40.0,33.0,3.0,1.0,0.33,7.0,,0
5.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,39.0,37.0,39.0,20.0,39.0,0.0,0.0,0.0,39.0,314.0,49.0,217.0,99.0,80.0,48.0,85.0,131.0,67.0,68.0,8.0,3.0,0.22,49.0,,0
35.0,2.0,26.0,6.0,6.0,1.0,2.0,6.0,27.0,27.0,25.0,45.0,27.0,0.0,12.0,5.0,10.0,1155.0,121.0,802.0,215.0,509.0,238.0,436.0,607.0,231.0,422.0,30.0,6.0,0.3,172.0,,1
35.0,2.0,26.0,6.0,6.0,1.0,2.0,6.0,27.0,27.0,25.0,45.0,27.0,0.0,12.0,5.0,10.0,1155.0,121.0,802.0,215.0,509.0,238.0,436.0,607.0,231.0,422.0,30.0,6.0,0.3,172.0,,1
18.0,2.0,14.0,3.0,3.0,7.0,0.0,1.0,27.0,23.0,27.0,10.0,27.0,0.0,6.0,4.0,17.0,628.0,74.0,427.0,170.0,245.0,127.0,211.0,289.0,148.0,191.0,25.0,6.0,0.3,80.0,,1
18.0,2.0,14.0,3.0,3.0,7.0,0.0,1.0,27.0,23.0,27.0,10.0,27.0,0.0,6.0,4.0,17.0,628.0,74.0,427.0,170.0,245.0,127.0,211.0,289.0,148.0,191.0,25.0,6.0,0.3,80.0,,1
6.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,40.0,5.0,18.0,10.0,4.0,17.0,7.0,11.0,7.0,4.0,2.0,1.0,0.94,3.0,,0
4.0,0.0,4.0,0.0,2.0,1.0,4.0,0.0,6.0,6.0,2.0,2.0,6.0,0.0,0.0,4.0,2.0,55.0,6.0,28.0,11.0,17.0,21.0,13.0,24.0,11.0,13.0,3.0,2.0,0.75,10.0,,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,4.0,7.0,4.0,2.0,17.0,3.0,5.0,4.0,1.0,1.0,0.0,2.43,1.0,,0
12.0,1.0,10.0,1.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,2.0,1.0,0.0,1.0,91.0,10.0,55.0,23.0,28.0,26.0,32.0,43.0,23.0,24.0,4.0,2.0,0.47,9.0,,0
12.0,2.0,6.0,4.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,109.0,16.0,38.0,24.0,14.0,55.0,26.0,32.0,23.0,14.0,2.0,1.0,1.45,5.0,,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,96.0,13.0,16.0,15.0,0.0,67.0,14.0,15.0,15.0,0.0,0.0,0.0,4.19,0.0,,0
13.0,0.0,11.0,1.0,3.0,8.0,3.0,0.0,34.0,37.0,34.0,15.0,37.0,8.0,3.0,3.0,23.0,612.0,57.0,441.0,160.0,254.0,114.0,219.0,318.0,146.0,213.0,9.0,3.0,0.26,95.0,,0
17.0,1.0,16.0,1.0,3.0,7.0,1.0,1.0,23.0,23.0,22.0,21.0,23.0,3.0,13.0,2.0,5.0,535.0,53.0,417.0,115.0,259.0,66.0,205.0,297.0,119.0,203.0,11.0,5.0,0.16,77.0,,0
11.0,0.0,9.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,3.0,2.0,5.0,0.0,0.0,5.0,0.0,112.0,15.0,70.0,34.0,34.0,27.0,51.0,58.0,32.0,31.0,2.0,1.0,0.39,6.0,,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,76.0,9.0,18.0,17.0,0.0,49.0,16.0,17.0,17.0,0.0,0.0,0.0,2.72,0.0,,0
21.0,1.0,20.0,0.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,84.0,7.0,58.0,30.0,29.0,19.0,31.0,38.0,26.0,17.0,4.0,2.0,0.33,7.0,,1
13.0,1.0,11.0,1.0,2.0,1.0,1.0,2.0,6.0,6.0,5.0,2.0,6.0,0.0,1.0,0.0,5.0,124.0,20.0,76.0,30.0,40.0,28.0,36.0,51.0,22.0,30.0,3.0,2.0,0.37,11.0,,0
17.0,0.0,12.0,5.0,3.0,6.0,4.0,37.0,133.0,133.0,129.0,26.0,133.0,95.0,29.0,1.0,8.0,2653.0,208.0,1780.0,722.0,1180.0,667.0,1046.0,1408.0,679.0,1082.0,16.0,4.0,0.37,344.0,,0
38.0,3.0,32.0,4.0,7.0,1.0,0.0,0.0,6.0,6.0,6.0,14.0,6.0,1.0,3.0,0.0,2.0,308.0,30.0,229.0,81.0,144.0,53.0,134.0,172.0,80.0,114.0,16.0,4.0,0.23,40.0,,0
5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,10.0,5.0,10.0,0.0,1.0,0.0,9.0,106.0,18.0,71.0,30.0,28.0,18.0,36.0,54.0,31.0,27.0,6.0,1.0,0.25,17.0,,0
37.0,3.0,32.0,2.0,8.0,1.0,2.0,0.0,4.0,4.0,2.0,0.0,4.0,2.0,1.0,0.0,1.0,192.0,19.0,144.0,32.0,111.0,29.0,75.0,110.0,30.0,85.0,22.0,4.0,0.2,33.0,,0
13.0,1.0,10.0,2.0,2.0,1.0,4.0,18.0,15.0,15.0,11.0,4.0,15.0,0.0,0.0,0.0,15.0,320.0,42.0,217.0,107.0,114.0,61.0,120.0,148.0,73.0,86.0,10.0,4.0,0.28,28.0,,0
39.0,6.0,23.0,10.0,5.0,1.0,13.0,1.0,13.0,13.0,0.0,0.0,13.0,0.0,9.0,0.0,4.0,576.0,90.0,334.0,88.0,218.0,152.0,155.0,217.0,82.0,155.0,29.0,6.0,0.46,61.0,,0
13.0,2.0,11.0,1.0,2.0,1.0,2.0,2.0,22.0,22.0,20.0,9.0,22.0,1.0,7.0,0.0,14.0,381.0,74.0,272.0,87.0,164.0,35.0,132.0,188.0,84.0,122.0,13.0,4.0,0.13,54.0,,0
7.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,10.0,10.0,10.0,3.0,10.0,0.0,0.0,0.0,10.0,116.0,15.0,75.0,28.0,34.0,27.0,39.0,53.0,23.0,30.0,2.0,1.0,0.36,15.0,,0
19.0,1.0,16.0,2.0,3.0,1.0,5.0,7.0,27.0,27.0,22.0,4.0,27.0,0.0,7.0,0.0,20.0,681.0,66.0,522.0,187.0,291.0,96.0,238.0,338.0,155.0,224.0,17.0,5.0,0.18,91.0,,1
19.0,1.0,16.0,2.0,3.0,1.0,5.0,7.0,27.0,27.0,22.0,4.0,27.0,0.0,7.0,0.0,20.0,681.0,66.0,522.0,187.0,291.0,96.0,238.0,338.0,155.0,224.0,17.0,5.0,0.18,91.0,,1
15.0,0.0,14.0,1.0,3.0,2.0,3.0,1.0,151.0,151.0,148.0,10.0,151.0,3.0,18.0,0.0,130.0,2614.0,209.0,2261.0,732.0,1402.0,147.0,1042.0,1490.0,521.0,1104.0,11.0,6.0,0.07,400.0,,0
15.0,0.0,15.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.0,3.0,24.0,12.0,10.0,18.0,14.0,21.0,14.0,10.0,4.0,2.0,0.75,4.0,,0
13.0,2.0,7.0,4.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,116.0,17.0,40.0,24.0,15.0,59.0,28.0,34.0,23.0,16.0,2.0,1.0,1.48,5.0,,0
17.0,0.0,13.0,4.0,3.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,117.0,13.0,67.0,27.0,38.0,37.0,32.0,40.0,22.0,22.0,7.0,1.0,0.55,10.0,,0
7.0,1.0,7.0,0.0,2.0,1.0,0.0,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,66.0,10.0,36.0,18.0,12.0,20.0,17.0,24.0,15.0,10.0,2.0,1.0,0.56,6.0,,0
7.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,57.0,10.0,29.0,17.0,8.0,18.0,17.0,22.0,15.0,7.0,2.0,1.0,0.62,4.0,,0
20.0,2.0,17.0,2.0,3.0,1.0,1.0,1.0,6.0,6.0,5.0,4.0,6.0,1.0,3.0,0.0,2.0,180.0,23.0,129.0,55.0,83.0,32.0,98.0,115.0,55.0,68.0,5.0,2.0,0.25,15.0,,0
11.0,2.0,7.0,3.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,6.0,4.0,0.0,0.0,0.0,4.0,93.0,16.0,47.0,30.0,15.0,30.0,31.0,37.0,26.0,14.0,2.0,1.0,0.64,5.0,,0
19.0,0.0,15.0,3.0,4.0,4.0,66.0,4.0,68.0,68.0,2.0,5.0,68.0,46.0,19.0,0.0,3.0,1435.0,91.0,1109.0,352.0,727.0,235.0,609.0,863.0,320.0,675.0,24.0,3.0,0.21,240.0,,1
19.0,0.0,15.0,3.0,4.0,4.0,66.0,4.0,68.0,68.0,2.0,5.0,68.0,46.0,19.0,0.0,3.0,1435.0,91.0,1109.0,352.0,727.0,235.0,609.0,863.0,320.0,675.0,24.0,3.0,0.21,240.0,,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,73.0,8.0,18.0,17.0,0.0,47.0,15.0,16.0,16.0,0.0,0.0,0.0,2.61,0.0,,0
8.0,0.0,5.0,3.0,1.0,2.0,2.0,1.0,14.0,14.0,12.0,10.0,14.0,2.0,4.0,0.0,8.0,174.0,23.0,83.0,39.0,29.0,74.0,38.0,54.0,28.0,27.0,2.0,0.0,0.89,19.0,,0
20.0,0.0,13.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,3.0,23.0,10.0,10.0,25.0,12.0,16.0,10.0,7.0,3.0,1.0,1.09,3.0,,0
31.0,3.0,21.0,7.0,4.0,1.0,6.0,0.0,9.0,9.0,3.0,1.0,9.0,0.0,4.0,1.0,4.0,357.0,41.0,224.0,108.0,126.0,92.0,120.0,157.0,93.0,99.0,12.0,3.0,0.41,33.0,,0
11.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,8.0,8.0,7.0,3.0,8.0,0.0,0.0,2.0,6.0,153.0,21.0,96.0,56.0,40.0,36.0,53.0,70.0,51.0,26.0,6.0,5.0,0.38,16.0,,0
23.0,1.0,14.0,8.0,3.0,1.0,6.0,0.0,8.0,8.0,2.0,0.0,8.0,2.0,0.0,3.0,3.0,235.0,25.0,129.0,55.0,66.0,81.0,63.0,89.0,48.0,56.0,6.0,3.0,0.63,22.0,,0
22.0,1.0,18.0,3.0,5.0,3.0,4.0,7.0,24.0,22.0,20.0,10.0,24.0,1.0,10.0,2.0,11.0,659.0,46.0,509.0,153.0,327.0,106.0,249.0,340.0,147.0,230.0,34.0,4.0,0.21,131.0,,0
9.0,0.0,8.0,2.0,2.0,1.0,2.0,3.0,6.0,6.0,4.0,3.0,6.0,0.0,0.0,3.0,3.0,115.0,10.0,75.0,39.0,34.0,30.0,50.0,61.0,36.0,29.0,2.0,1.0,0.4,10.0,,0
38.0,6.0,29.0,4.0,5.0,1.0,8.0,1.0,8.0,8.0,0.0,0.0,8.0,0.0,7.0,0.0,1.0,371.0,58.0,266.0,74.0,181.0,47.0,145.0,190.0,76.0,133.0,13.0,3.0,0.18,42.0,,1
38.0,6.0,29.0,4.0,5.0,1.0,8.0,1.0,8.0,8.0,0.0,0.0,8.0,0.0,7.0,0.0,1.0,371.0,58.0,266.0,74.0,181.0,47.0,145.0,190.0,76.0,133.0,13.0,3.0,0.18,42.0,,1
10.0,0.0,8.0,2.0,2.0,2.0,1.0,1.0,3.0,45.0,46.0,2.0,47.0,1.0,0.0,0.0,46.0,556.0,50.0,137.0,118.0,21.0,369.0,67.0,72.0,64.0,10.0,5.0,1.0,2.69,5.0,,0
16.0,0.0,15.0,0.0,3.0,3.0,2.0,1.0,58.0,58.0,56.0,5.0,58.0,1.0,9.0,0.0,48.0,1103.0,91.0,956.0,278.0,601.0,61.0,350.0,490.0,195.0,341.0,9.0,3.0,0.06,202.0,,0
2.0,0.0,2.0,1.0,1.0,1.0,0.0,75.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,214.0,36.0,91.0,88.0,77.0,88.0,79.0,81.0,81.0,2.0,1.0,0.0,0.97,1.0,,0
7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,84.0,8.0,30.0,14.0,11.0,46.0,16.0,22.0,12.0,10.0,4.0,2.0,1.53,5.0,,0
9.0,0.0,5.0,4.0,1.0,2.0,1.0,0.0,15.0,15.0,14.0,10.0,15.0,1.0,2.0,0.0,12.0,194.0,25.0,87.0,34.0,39.0,82.0,44.0,62.0,33.0,31.0,5.0,1.0,0.94,20.0,,0
9.0,0.0,4.0,5.0,1.0,2.0,3.0,0.0,41.0,41.0,38.0,4.0,41.0,0.0,3.0,0.0,38.0,435.0,44.0,188.0,89.0,56.0,236.0,66.0,109.0,55.0,54.0,2.0,0.0,1.26,42.0,,0
9.0,0.0,9.0,0.0,2.0,1.0,10.0,1.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,140.0,17.0,102.0,42.0,52.0,21.0,56.0,77.0,39.0,47.0,7.0,5.0,0.21,19.0,,0
8.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,6.0,6.0,6.0,4.0,6.0,1.0,0.0,0.0,5.0,88.0,12.0,35.0,15.0,13.0,41.0,16.0,23.0,14.0,9.0,5.0,0.0,1.17,10.0,,0
52.0,6.0,43.0,4.0,9.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,143.0,16.0,103.0,35.0,65.0,25.0,57.0,76.0,34.0,56.0,15.0,4.0,0.24,18.0,,0
3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,7.0,9.0,11.0,11.0,11.0,1.0,0.0,1.0,9.0,103.0,17.0,41.0,25.0,11.0,45.0,17.0,26.0,15.0,11.0,4.0,1.0,1.1,8.0,,0
10.0,0.0,4.0,5.0,1.0,1.0,1.0,1.0,11.0,11.0,10.0,1.0,11.0,0.0,0.0,0.0,11.0,159.0,25.0,55.0,18.0,24.0,79.0,21.0,36.0,17.0,20.0,4.0,2.0,1.44,14.0,,0
8.0,0.0,6.0,2.0,2.0,3.0,6.0,1.0,35.0,31.0,29.0,32.0,35.0,0.0,6.0,0.0,29.0,406.0,33.0,275.0,95.0,143.0,99.0,123.0,183.0,65.0,122.0,11.0,2.0,0.36,62.0,,0
31.0,4.0,20.0,7.0,4.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,132.0,19.0,71.0,30.0,45.0,42.0,38.0,51.0,27.0,39.0,8.0,2.0,0.59,13.0,,0
15.0,1.0,9.0,5.0,2.0,1.0,6.0,0.0,8.0,8.0,2.0,2.0,8.0,0.0,0.0,0.0,8.0,173.0,18.0,91.0,38.0,45.0,64.0,39.0,52.0,25.0,30.0,3.0,2.0,0.7,12.0,,0
9.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,8.0,2.0,8.0,1.0,0.0,0.0,7.0,137.0,16.0,98.0,46.0,44.0,23.0,52.0,67.0,39.0,34.0,4.0,2.0,0.23,17.0,,0
24.0,2.0,18.0,5.0,3.0,1.0,0.0,5.0,9.0,9.0,9.0,6.0,9.0,0.0,2.0,0.0,7.0,302.0,30.0,207.0,93.0,121.0,67.0,115.0,144.0,80.0,87.0,12.0,3.0,0.32,29.0,,0
4.0,0.0,4.0,0.0,1.0,1.0,6.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,59.0,7.0,34.0,17.0,10.0,18.0,16.0,23.0,17.0,6.0,1.0,0.0,0.53,6.0,,0
19.0,3.0,14.0,3.0,2.0,3.0,2.0,9.0,15.0,17.0,15.0,5.0,17.0,4.0,1.0,5.0,7.0,430.0,75.0,283.0,119.0,156.0,73.0,185.0,223.0,106.0,139.0,8.0,3.0,0.26,37.0,,0
5.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,11.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,11.0,102.0,12.0,64.0,21.0,32.0,26.0,39.0,51.0,20.0,32.0,3.0,2.0,0.41,11.0,,0
28.0,3.0,17.0,7.0,4.0,1.0,6.0,3.0,8.0,8.0,2.0,0.0,8.0,0.0,2.0,0.0,6.0,295.0,42.0,174.0,75.0,89.0,79.0,95.0,129.0,68.0,77.0,21.0,5.0,0.45,29.0,,0
16.0,0.0,15.0,1.0,3.0,1.0,0.0,0.0,7.0,7.0,7.0,0.0,7.0,0.0,1.0,0.0,6.0,169.0,13.0,129.0,48.0,75.0,27.0,66.0,84.0,42.0,49.0,9.0,3.0,0.21,21.0,,0
10.0,0.0,7.0,3.0,1.0,1.0,1.0,1.0,29.0,29.0,28.0,9.0,29.0,2.0,1.0,0.0,26.0,372.0,38.0,220.0,64.0,116.0,115.0,114.0,161.0,68.0,98.0,3.0,2.0,0.52,42.0,,0
7.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,13.0,13.0,13.0,4.0,13.0,3.0,1.0,1.0,8.0,158.0,27.0,78.0,31.0,31.0,56.0,34.0,53.0,27.0,28.0,4.0,2.0,0.72,17.0,,0
10.0,0.0,6.0,5.0,2.0,1.0,0.0,0.0,3.0,5.0,5.0,4.0,5.0,0.0,1.0,2.0,2.0,98.0,12.0,37.0,23.0,9.0,51.0,23.0,30.0,22.0,9.0,3.0,2.0,1.38,5.0,,0
3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,35.0,39.0,39.0,0.0,39.0,0.0,0.0,1.0,38.0,196.0,34.0,130.0,59.0,35.0,32.0,51.0,87.0,52.0,35.0,1.0,0.0,0.25,35.0,,0
7.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,53.0,9.0,26.0,13.0,8.0,18.0,11.0,17.0,10.0,8.0,3.0,1.0,0.69,5.0,,0
40.0,3.0,33.0,5.0,6.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,132.0,14.0,88.0,41.0,57.0,30.0,55.0,64.0,36.0,42.0,7.0,3.0,0.34,11.0,,0
14.0,2.0,11.0,2.0,2.0,2.0,0.0,1.0,12.0,12.0,12.0,14.0,12.0,3.0,2.0,0.0,7.0,286.0,46.0,169.0,71.0,83.0,75.0,89.0,117.0,60.0,63.0,7.0,3.0,0.44,25.0,,0
18.0,2.0,13.0,4.0,3.0,1.0,5.0,1.0,13.0,13.0,8.0,4.0,13.0,0.0,4.0,0.0,9.0,325.0,46.0,211.0,83.0,116.0,68.0,114.0,156.0,76.0,101.0,10.0,2.0,0.32,41.0,,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,56.0,8.0,9.0,8.0,0.0,39.0,7.0,8.0,8.0,0.0,0.0,0.0,4.33,0.0,,0
12.0,0.0,9.0,3.0,2.0,2.0,0.0,0.0,9.0,9.0,9.0,11.0,9.0,0.0,2.0,0.0,7.0,168.0,22.0,107.0,41.0,48.0,41.0,50.0,71.0,32.0,40.0,5.0,2.0,0.38,19.0,,0
10.0,0.0,8.0,1.0,2.0,1.0,0.0,1.0,15.0,15.0,15.0,3.0,15.0,0.0,2.0,0.0,13.0,206.0,23.0,141.0,45.0,77.0,42.0,68.0,106.0,44.0,68.0,5.0,2.0,0.3,34.0,,0
6.0,0.0,6.0,0.0,2.0,4.0,13.0,0.0,20.0,21.0,8.0,3.0,21.0,1.0,2.0,0.0,18.0,205.0,33.0,148.0,63.0,74.0,26.0,76.0,115.0,64.0,67.0,5.0,1.0,0.18,32.0,,0
86.0,11.0,63.0,13.0,36.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,0.0,1.0,1.0,2.0,406.0,52.0,288.0,70.0,214.0,68.0,95.0,128.0,63.0,86.0,68.0,4.0,0.24,143.0,,0
11.0,1.0,9.0,1.0,2.0,1.0,0.0,0.0,9.0,9.0,9.0,1.0,9.0,0.0,0.0,7.0,2.0,173.0,20.0,102.0,41.0,41.0,51.0,43.0,65.0,33.0,33.0,8.0,4.0,0.5,22.0,,0
10.0,1.0,7.0,3.0,1.0,1.0,0.0,1.0,10.0,10.0,10.0,2.0,10.0,0.0,0.0,0.0,10.0,172.0,22.0,86.0,44.0,35.0,66.0,45.0,59.0,34.0,31.0,2.0,1.0,0.77,13.0,,0
15.0,0.0,12.0,2.0,3.0,1.0,2.0,6.0,10.0,10.0,8.0,0.0,10.0,0.0,2.0,0.0,8.0,234.0,13.0,174.0,74.0,90.0,47.0,96.0,126.0,69.0,74.0,13.0,3.0,0.27,27.0,,0
5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,0.0,0.0,0.0,5.0,72.0,10.0,34.0,18.0,12.0,28.0,19.0,25.0,15.0,11.0,1.0,0.0,0.82,5.0,,0
10.0,1.0,6.0,3.0,2.0,3.0,1.0,6.0,60.0,56.0,59.0,26.0,60.0,5.0,2.0,0.0,53.0,761.0,91.0,467.0,134.0,245.0,205.0,205.0,314.0,122.0,206.0,16.0,3.0,0.44,103.0,,0
11.0,0.0,6.0,4.0,3.0,1.0,1.0,1.0,12.0,12.0,11.0,6.0,12.0,3.0,0.0,0.0,9.0,199.0,28.0,95.0,47.0,43.0,76.0,55.0,76.0,37.0,45.0,15.0,1.0,0.8,33.0,,0
29.0,2.0,26.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,6.0,30.0,6.0,23.0,23.0,13.0,16.0,6.0,11.0,2.0,1.0,0.77,2.0,,0
13.0,0.0,11.0,2.0,3.0,1.0,0.0,1.0,6.0,6.0,6.0,0.0,6.0,1.0,4.0,0.0,1.0,151.0,16.0,88.0,27.0,49.0,48.0,44.0,66.0,28.0,41.0,8.0,3.0,0.55,19.0,,0
18.0,0.0,18.0,0.0,5.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,1.0,0.0,3.0,142.0,11.0,92.0,45.0,49.0,39.0,60.0,79.0,46.0,48.0,9.0,3.0,0.42,18.0,,0
16.0,1.0,12.0,3.0,3.0,1.0,34.0,2.0,34.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,678.0,75.0,476.0,168.0,267.0,127.0,198.0,304.0,144.0,197.0,9.0,5.0,0.27,95.0,,0
11.0,0.0,6.0,5.0,2.0,1.0,0.0,0.0,3.0,7.0,7.0,4.0,7.0,0.0,1.0,2.0,4.0,117.0,13.0,40.0,26.0,9.0,65.0,25.0,32.0,24.0,9.0,3.0,2.0,1.63,5.0,,0
14.0,0.0,11.0,3.0,3.0,1.0,2.0,7.0,6.0,6.0,4.0,3.0,6.0,0.0,2.0,0.0,4.0,158.0,21.0,90.0,32.0,50.0,49.0,44.0,64.0,32.0,35.0,6.0,4.0,0.54,17.0,,0
13.0,0.0,11.0,2.0,3.0,1.0,1.0,4.0,10.0,10.0,9.0,2.0,10.0,0.0,1.0,0.0,9.0,193.0,16.0,136.0,49.0,77.0,41.0,67.0,93.0,43.0,56.0,5.0,3.0,0.3,25.0,,0
9.0,0.0,9.0,0.0,3.0,1.0,0.0,1.0,7.0,7.0,7.0,1.0,7.0,0.0,0.0,0.0,7.0,113.0,11.0,82.0,30.0,33.0,20.0,30.0,50.0,24.0,27.0,3.0,2.0,0.24,19.0,,0
9.0,0.0,7.0,2.0,2.0,1.0,0.0,0.0,8.0,8.0,8.0,2.0,8.0,0.0,0.0,0.0,8.0,105.0,12.0,57.0,18.0,27.0,36.0,22.0,39.0,16.0,23.0,7.0,2.0,0.63,17.0,,0
18.0,0.0,10.0,8.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,74.0,7.0,29.0,15.0,17.0,38.0,19.0,23.0,14.0,15.0,2.0,1.0,1.31,3.0,,0
4.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,48.0,8.0,16.0,7.0,5.0,24.0,6.0,11.0,7.0,4.0,1.0,0.0,1.5,4.0,,0
25.0,2.0,15.0,8.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,4.0,146.0,18.0,73.0,25.0,46.0,55.0,46.0,59.0,26.0,41.0,9.0,3.0,0.75,12.0,,0
13.0,0.0,9.0,4.0,2.0,2.0,0.0,1.0,35.0,33.0,35.0,19.0,35.0,0.0,2.0,2.0,31.0,610.0,62.0,370.0,94.0,217.0,182.0,181.0,262.0,91.0,183.0,18.0,9.0,0.49,75.0,,0
15.0,1.0,10.0,5.0,2.0,1.0,0.0,1.0,11.0,11.0,11.0,2.0,11.0,0.0,0.0,5.0,6.0,222.0,24.0,124.0,28.0,71.0,77.0,53.0,90.0,33.0,61.0,11.0,4.0,0.62,27.0,,0
9.0,0.0,8.0,1.0,2.0,15.0,3.0,3.0,113.0,113.0,110.0,19.0,113.0,0.0,7.0,1.0,105.0,1272.0,163.0,1004.0,404.0,474.0,111.0,426.0,623.0,295.0,378.0,7.0,4.0,0.11,194.0,,1
7.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,6.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,84.0,15.0,51.0,26.0,16.0,18.0,23.0,33.0,20.0,13.0,4.0,1.0,0.35,9.0,,1
7.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,6.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,84.0,15.0,51.0,26.0,16.0,18.0,23.0,33.0,20.0,13.0,4.0,1.0,0.35,9.0,,1
