Version,CommitId,Fichier,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxNesting,RatioCommentToCode,SumCyclomatic,Unnamed: 34,is_bug
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetaException.java,4.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,42.0,7.0,14.0,6.0,3.0,21.0,4.0,9.0,6.0,3.0,1.0,0.0,1.5,4.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetaHook.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,92.0,8.0,18.0,17.0,0.0,66.0,10.0,11.0,11.0,0.0,0.0,0.0,3.67,0.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetaHookLoader.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,39.0,4.0,6.0,5.0,0.0,29.0,4.0,5.0,5.0,0.0,0.0,0.0,4.83,0.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetaStore.java,20.0,1.0,18.0,1.0,3.0,24.0,29.0,24.0,317.0,318.0,289.0,24.0,318.0,4.0,99.0,7.0,208.0,6906.0,644.0,5779.0,1658.0,3825.0,503.0,2598.0,3715.0,1205.0,2870.0,26.0,6.0,0.09,1084.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetaStore.java,20.0,1.0,18.0,1.0,3.0,24.0,29.0,24.0,317.0,318.0,289.0,24.0,318.0,4.0,99.0,7.0,208.0,6906.0,644.0,5779.0,1658.0,3825.0,503.0,2598.0,3715.0,1205.0,2870.0,26.0,6.0,0.09,1084.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetaStore.java,20.0,1.0,18.0,1.0,3.0,24.0,29.0,24.0,317.0,318.0,289.0,24.0,318.0,4.0,99.0,7.0,208.0,6906.0,644.0,5779.0,1658.0,3825.0,503.0,2598.0,3715.0,1205.0,2870.0,26.0,6.0,0.09,1084.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetaStore.java,20.0,1.0,18.0,1.0,3.0,24.0,29.0,24.0,317.0,318.0,289.0,24.0,318.0,4.0,99.0,7.0,208.0,6906.0,644.0,5779.0,1658.0,3825.0,503.0,2598.0,3715.0,1205.0,2870.0,26.0,6.0,0.09,1084.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetaStoreChecker.java,39.0,3.0,24.0,13.0,5.0,2.0,0.0,1.0,10.0,10.0,10.0,2.0,10.0,4.0,3.0,0.0,3.0,453.0,44.0,258.0,88.0,157.0,151.0,135.0,197.0,91.0,134.0,11.0,4.0,0.59,51.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetaStoreChecker.java,39.0,3.0,24.0,13.0,5.0,2.0,0.0,1.0,10.0,10.0,10.0,2.0,10.0,4.0,3.0,0.0,3.0,453.0,44.0,258.0,88.0,157.0,151.0,135.0,197.0,91.0,134.0,11.0,4.0,0.59,51.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetaStoreClient.java,10.0,0.0,8.0,2.0,2.0,5.0,2.0,2.0,204.0,205.0,203.0,18.0,205.0,1.0,19.0,8.0,177.0,2474.0,232.0,1819.0,862.0,773.0,428.0,723.0,1066.0,510.0,647.0,19.0,6.0,0.24,357.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetaStoreFsImpl.java,28.0,3.0,25.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,65.0,10.0,38.0,15.0,19.0,18.0,20.0,27.0,12.0,16.0,7.0,2.0,0.47,7.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetaTool.java,28.0,2.0,26.0,1.0,5.0,1.0,2.0,1.0,15.0,15.0,13.0,3.0,15.0,0.0,12.0,0.0,3.0,487.0,45.0,411.0,112.0,300.0,31.0,192.0,271.0,103.0,221.0,24.0,4.0,0.08,69.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetastoreAuthenticationProvider.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,6.0,5.0,4.0,0.0,30.0,3.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetastoreAuthorizationProvider.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,48.0,7.0,8.0,7.0,0.0,33.0,6.0,7.0,7.0,0.0,0.0,0.0,4.13,0.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetastoreClientFactory.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,1.0,9.0,8.0,0.0,25.0,5.0,6.0,6.0,0.0,0.0,0.0,2.78,0.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMetastoreClientFactoryImpl.java,11.0,0.0,11.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,44.0,4.0,20.0,11.0,7.0,20.0,10.0,13.0,9.0,4.0,3.0,1.0,1.0,3.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMultiJoin.java,10.0,0.0,8.0,2.0,1.0,1.0,0.0,0.0,16.0,16.0,16.0,8.0,16.0,0.0,1.0,0.0,15.0,236.0,28.0,152.0,69.0,62.0,56.0,67.0,93.0,51.0,45.0,3.0,2.0,0.37,23.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMultiJoin.java,10.0,0.0,8.0,2.0,1.0,1.0,0.0,0.0,16.0,16.0,16.0,8.0,16.0,0.0,1.0,0.0,15.0,236.0,28.0,152.0,69.0,62.0,56.0,67.0,93.0,51.0,45.0,3.0,2.0,0.37,23.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveMultiPartitionAuthorizationProviderBase.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,43.0,4.0,10.0,9.0,0.0,29.0,6.0,7.0,7.0,0.0,0.0,0.0,2.9,0.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveNullValueSequence2.1.0OutputFormat.java,18.0,1.0,15.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,85.0,11.0,50.0,30.0,21.0,24.0,30.0,35.0,26.0,12.0,2.0,1.0,0.48,4.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveObjectPrivilege.java,11.0,0.0,10.0,1.0,3.0,6.0,3.0,8.0,53.0,51.0,50.0,10.0,53.0,1.0,2.0,0.0,50.0,729.0,90.0,599.0,140.0,360.0,52.0,274.0,416.0,121.0,320.0,14.0,3.0,0.09,150.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveObjectRef.java,11.0,0.0,11.0,1.0,3.0,6.0,3.0,9.0,61.0,59.0,58.0,12.0,61.0,1.0,2.0,0.0,58.0,872.0,102.0,729.0,160.0,441.0,56.0,333.0,505.0,143.0,394.0,17.0,4.0,0.08,185.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveObjectType.java,6.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,5.0,3.0,4.0,6.0,5.0,0.0,1.0,0.0,4.0,54.0,7.0,34.0,14.0,15.0,13.0,14.0,18.0,9.0,9.0,6.0,1.0,0.38,8.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveOnTezCostModel.java,13.0,0.0,11.0,1.0,2.0,5.0,1.0,11.0,41.0,41.0,40.0,0.0,41.0,0.0,1.0,0.0,40.0,658.0,74.0,499.0,217.0,301.0,85.0,233.0,317.0,165.0,232.0,7.0,2.0,0.17,85.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveOpConverter.java,29.0,3.0,24.0,2.0,5.0,3.0,17.0,1.0,38.0,36.0,21.0,12.0,38.0,11.0,23.0,0.0,4.0,1264.0,145.0,1015.0,393.0,686.0,109.0,612.0,799.0,375.0,600.0,19.0,5.0,0.11,180.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveOpConverter.java,29.0,3.0,24.0,2.0,5.0,3.0,17.0,1.0,38.0,36.0,21.0,12.0,38.0,11.0,23.0,0.0,4.0,1264.0,145.0,1015.0,393.0,686.0,109.0,612.0,799.0,375.0,600.0,19.0,5.0,0.11,180.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveOpConverter.java,29.0,3.0,24.0,2.0,5.0,3.0,17.0,1.0,38.0,36.0,21.0,12.0,38.0,11.0,23.0,0.0,4.0,1264.0,145.0,1015.0,393.0,686.0,109.0,612.0,799.0,375.0,600.0,19.0,5.0,0.11,180.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveOpConverter.java,29.0,3.0,24.0,2.0,5.0,3.0,17.0,1.0,38.0,36.0,21.0,12.0,38.0,11.0,23.0,0.0,4.0,1264.0,145.0,1015.0,393.0,686.0,109.0,612.0,799.0,375.0,600.0,19.0,5.0,0.11,180.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveOpConverterPostProc.java,30.0,4.0,23.0,3.0,4.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,153.0,23.0,103.0,55.0,51.0,27.0,69.0,83.0,52.0,44.0,7.0,2.0,0.26,12.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveOperation.java,4.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,21.0,19.0,21.0,114.0,21.0,0.0,2.0,0.0,19.0,253.0,26.0,206.0,153.0,33.0,21.0,48.0,69.0,36.0,33.0,2.0,1.0,0.1,20.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveOperationType.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,116.0,2.0,0.0,0.0,0.0,2.0,156.0,6.0,123.0,122.0,0.0,34.0,3.0,4.0,4.0,0.0,0.0,0.0,0.28,0.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveOperationType.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,116.0,2.0,0.0,0.0,0.0,2.0,156.0,6.0,123.0,122.0,0.0,34.0,3.0,4.0,4.0,0.0,0.0,0.0,0.28,0.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveOutputFormat.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,65.0,6.0,14.0,13.0,0.0,45.0,10.0,11.0,11.0,0.0,0.0,0.0,3.21,0.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveOutputFormatImpl.java,7.0,1.0,7.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,71.0,9.0,39.0,24.0,10.0,23.0,20.0,28.0,23.0,7.0,3.0,2.0,0.59,6.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePairFlatMapFunction.java,11.0,1.0,10.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,4.0,5.0,4.0,0.0,1.0,2.0,1.0,83.0,14.0,48.0,17.0,27.0,21.0,29.0,35.0,17.0,22.0,2.0,1.0,0.44,5.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePartitionPruneRule.java,7.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,57.0,8.0,32.0,24.0,11.0,17.0,21.0,25.0,21.0,9.0,1.0,0.0,0.53,3.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePartitioner.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,5.0,5.0,4.0,0.0,21.0,3.0,4.0,4.0,0.0,0.0,0.0,4.2,0.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePassThroughOutputFormat.java,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,68.0,9.0,38.0,24.0,10.0,21.0,18.0,24.0,18.0,8.0,2.0,1.0,0.55,5.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePassThroughRecordWriter.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,49.0,10.0,21.0,14.0,3.0,18.0,9.0,13.0,10.0,3.0,1.0,0.0,0.86,3.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePlannerContext.java,7.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,43.0,5.0,21.0,9.0,7.0,17.0,11.0,16.0,9.0,7.0,3.0,1.0,0.81,4.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePointLookupOptimizerRule.java,35.0,2.0,30.0,3.0,6.0,3.0,2.0,1.0,8.0,8.0,6.0,5.0,8.0,2.0,2.0,0.0,4.0,381.0,35.0,291.0,106.0,181.0,55.0,187.0,241.0,116.0,166.0,17.0,5.0,0.19,48.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePreFilteringRule.java,49.0,7.0,35.0,8.0,8.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,0.0,2.0,0.0,2.0,267.0,42.0,178.0,72.0,114.0,47.0,100.0,136.0,72.0,92.0,15.0,5.0,0.26,31.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePreWarmProcessor.java,12.0,0.0,10.0,1.0,2.0,1.0,0.0,2.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,123.0,14.0,79.0,47.0,30.0,30.0,45.0,61.0,44.0,28.0,8.0,5.0,0.38,12.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePreparedStatement.java,6.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,58.0,58.0,58.0,2.0,58.0,0.0,2.0,0.0,56.0,770.0,124.0,277.0,105.0,114.0,371.0,120.0,198.0,97.0,106.0,13.0,3.0,1.34,77.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePrincipal.java,5.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,9.0,7.0,9.0,6.0,9.0,0.0,0.0,0.0,9.0,91.0,11.0,60.0,25.0,29.0,20.0,26.0,43.0,18.0,26.0,8.0,2.0,0.33,17.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePrivilege.java,7.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,11.0,11.0,11.0,3.0,11.0,0.0,1.0,0.0,10.0,120.0,15.0,85.0,33.0,43.0,20.0,40.0,64.0,27.0,39.0,10.0,2.0,0.24,30.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePrivilegeInfo.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,7.0,72.0,11.0,41.0,21.0,12.0,20.0,21.0,29.0,17.0,12.0,1.0,0.0,0.49,7.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePrivilegeObject.java,7.0,0.0,6.0,1.0,2.0,3.0,1.0,0.0,26.0,22.0,25.0,23.0,26.0,0.0,2.0,0.0,24.0,276.0,30.0,178.0,64.0,89.0,68.0,73.0,107.0,50.0,63.0,17.0,2.0,0.38,60.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HivePrivilegeObjectUtils.java,13.0,1.0,7.0,5.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,6.0,20.0,14.0,4.0,25.0,12.0,16.0,13.0,4.0,2.0,1.0,1.25,2.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveProject.java,12.0,1.0,6.0,5.0,1.0,1.0,4.0,0.0,11.0,11.0,7.0,2.0,11.0,0.0,0.0,0.0,11.0,199.0,23.0,99.0,57.0,37.0,77.0,60.0,76.0,51.0,36.0,4.0,1.0,0.78,16.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveProjectFilterPullUpConstantsRule.java,13.0,1.0,12.0,0.0,3.0,2.0,1.0,2.0,8.0,8.0,7.0,3.0,8.0,1.0,2.0,0.0,5.0,177.0,19.0,134.0,67.0,66.0,24.0,71.0,94.0,57.0,54.0,8.0,3.0,0.18,21.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveProjectMergeRule.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,3.0,9.0,6.0,2.0,17.0,5.0,7.0,6.0,2.0,1.0,0.0,1.89,1.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveProjectMergeRule.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,3.0,9.0,6.0,2.0,17.0,5.0,7.0,6.0,2.0,1.0,0.0,1.89,1.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveProjectSortTransposeRule.java,19.0,2.0,13.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,83.0,13.0,43.0,28.0,19.0,27.0,23.0,29.0,24.0,12.0,3.0,2.0,0.63,4.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveQueryResultSet.java,11.0,0.0,10.0,1.0,2.0,2.0,1.0,1.0,31.0,31.0,30.0,27.0,31.0,0.0,4.0,1.0,26.0,484.0,54.0,362.0,135.0,201.0,69.0,208.0,272.0,122.0,168.0,10.0,3.0,0.19,68.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRecordReader.java,5.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,82.0,16.0,45.0,22.0,12.0,21.0,17.0,28.0,16.0,12.0,2.0,1.0,0.47,10.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveReduceExpressionsRule.java,18.0,1.0,13.0,4.0,3.0,8.0,12.0,5.0,41.0,39.0,29.0,14.0,41.0,2.0,11.0,7.0,21.0,955.0,95.0,619.0,236.0,341.0,242.0,301.0,427.0,202.0,295.0,10.0,4.0,0.39,115.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveReduceExpressionsWithStatsRule.java,40.0,2.0,34.0,3.0,9.0,2.0,0.0,3.0,6.0,6.0,6.0,3.0,6.0,1.0,3.0,0.0,2.0,330.0,29.0,250.0,94.0,160.0,51.0,137.0,193.0,90.0,135.0,28.0,7.0,0.2,53.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveReduceExpressionsWithStatsRule.java,40.0,2.0,34.0,3.0,9.0,2.0,0.0,3.0,6.0,6.0,6.0,3.0,6.0,1.0,3.0,0.0,2.0,330.0,29.0,250.0,94.0,160.0,51.0,137.0,193.0,90.0,135.0,28.0,7.0,0.2,53.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveReduceFunction.java,7.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,55.0,11.0,27.0,18.0,8.0,17.0,13.0,17.0,12.0,7.0,1.0,0.0,0.63,3.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveReduceFunctionResultList.java,6.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,3.0,1.0,61.0,8.0,30.0,20.0,6.0,23.0,13.0,18.0,13.0,5.0,1.0,0.0,0.77,4.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelBuilder.java,7.0,0.0,7.0,1.0,1.0,3.0,3.0,0.0,7.0,7.0,4.0,0.0,7.0,0.0,1.0,0.0,6.0,94.0,9.0,55.0,28.0,24.0,30.0,31.0,40.0,28.0,15.0,2.0,1.0,0.55,8.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelCollation.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,8.0,9.0,6.0,1.0,17.0,5.0,7.0,6.0,1.0,1.0,0.0,1.89,1.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelDistribution.java,6.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,2.0,7.0,0.0,0.0,0.0,7.0,80.0,13.0,50.0,24.0,15.0,17.0,20.0,31.0,18.0,13.0,3.0,1.0,0.34,10.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelFactories.java,8.0,0.0,6.0,2.0,1.0,8.0,0.0,8.0,10.0,10.0,10.0,0.0,10.0,0.0,1.0,0.0,9.0,209.0,24.0,133.0,94.0,37.0,52.0,60.0,79.0,68.0,27.0,2.0,1.0,0.39,11.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelFactories.java,8.0,0.0,6.0,2.0,1.0,8.0,0.0,8.0,10.0,10.0,10.0,0.0,10.0,0.0,1.0,0.0,9.0,209.0,24.0,133.0,94.0,37.0,52.0,60.0,79.0,68.0,27.0,2.0,1.0,0.39,11.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelFactories.java,8.0,0.0,6.0,2.0,1.0,8.0,0.0,8.0,10.0,10.0,10.0,0.0,10.0,0.0,1.0,0.0,9.0,209.0,24.0,133.0,94.0,37.0,52.0,60.0,79.0,68.0,27.0,2.0,1.0,0.39,11.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelFactories.java,8.0,0.0,6.0,2.0,1.0,8.0,0.0,8.0,10.0,10.0,10.0,0.0,10.0,0.0,1.0,0.0,9.0,209.0,24.0,133.0,94.0,37.0,52.0,60.0,79.0,68.0,27.0,2.0,1.0,0.39,11.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelFieldTrimmer.java,33.0,2.0,28.0,3.0,5.0,2.0,1.0,1.0,10.0,10.0,9.0,3.0,10.0,0.0,4.0,1.0,5.0,397.0,38.0,315.0,156.0,186.0,45.0,174.0,224.0,138.0,140.0,13.0,4.0,0.14,46.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelMdCollation.java,6.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,68.0,10.0,37.0,23.0,13.0,21.0,20.0,26.0,22.0,7.0,2.0,1.0,0.57,4.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelMdCost.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,1.0,6.0,0.0,0.0,0.0,6.0,72.0,12.0,38.0,21.0,10.0,22.0,20.0,27.0,21.0,6.0,1.0,0.0,0.58,6.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelMdDistinctRowCount.java,10.0,0.0,9.0,1.0,2.0,1.0,1.0,2.0,6.0,6.0,5.0,0.0,6.0,0.0,2.0,0.0,4.0,125.0,16.0,83.0,46.0,37.0,26.0,41.0,56.0,40.0,24.0,3.0,2.0,0.31,12.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelMdDistinctRowCount.java,10.0,0.0,9.0,1.0,2.0,1.0,1.0,2.0,6.0,6.0,5.0,0.0,6.0,0.0,2.0,0.0,4.0,125.0,16.0,83.0,46.0,37.0,26.0,41.0,56.0,40.0,24.0,3.0,2.0,0.31,12.0,,1
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelMdDistribution.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,56.0,10.0,27.0,18.0,7.0,19.0,15.0,19.0,17.0,3.0,1.0,0.0,0.7,3.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelMdMemory.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,9.0,9.0,9.0,0.0,9.0,0.0,1.0,0.0,8.0,97.0,16.0,60.0,31.0,23.0,21.0,31.0,44.0,30.0,20.0,3.0,2.0,0.35,12.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelMdParallelism.java,8.0,1.0,7.0,1.0,2.0,1.0,0.0,0.0,8.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,8.0,116.0,21.0,71.0,31.0,33.0,24.0,37.0,53.0,32.0,26.0,4.0,2.0,0.34,14.0,,0
2.1.0,9265bc24d75ac945bde9ce1a0999fddd8f2aae29,HiveRelMdPredicates.java,57.0,4.0,40.0,14.0,9.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,179.0,17.0,117.0,61.0,63.0,45.0,74.0,98.0,63.0,56.0,9.0,3.0,0.38,18.0,,1
