Version,CommitId,Fichier,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxNesting,RatioCommentToCode,SumCyclomatic,Unnamed: 34,is_bug
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EventCleanerTask.java,7.0,1.0,6.0,0.0,2.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,,66.0,12.0,37.0,22.0,11.0,17.0,18.0,25.0,18.0,10.0,3.0,2.0,0.46,6.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EventConsumer.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.0,5.0,6.0,5.0,0.0,17.0,4.0,5.0,5.0,0.0,0.0,0.0,2.83,0.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EventDumpDirComparator.java,14.0,1.0,11.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,38.0,3.0,16.0,8.0,7.0,19.0,8.0,12.0,7.0,7.0,3.0,1.0,1.19,3.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EventHandler.java,6.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,8.0,12.0,12.0,10.0,12.0,9.0,0.0,0.0,3.0,,108.0,13.0,78.0,35.0,33.0,17.0,50.0,60.0,33.0,27.0,1.0,0.0,0.22,8.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EventHandlerFactory.java,10.0,0.0,10.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,,95.0,7.0,70.0,19.0,47.0,18.0,46.0,53.0,16.0,41.0,3.0,2.0,0.26,6.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EventMessage.java,4.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,7.0,9.0,11.0,46.0,11.0,1.0,0.0,1.0,9.0,,140.0,17.0,78.0,59.0,11.0,45.0,16.0,25.0,14.0,11.0,4.0,1.0,0.58,8.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EventRequestType.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,4.0,4.0,5.0,0.0,1.0,0.0,4.0,,46.0,6.0,27.0,11.0,11.0,13.0,9.0,13.0,6.0,7.0,4.0,1.0,0.48,6.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EventUtils.java,12.0,0.0,9.0,2.0,2.0,4.0,0.0,0.0,12.0,16.0,16.0,10.0,16.0,4.0,2.0,0.0,10.0,,215.0,25.0,148.0,63.0,63.0,42.0,65.0,94.0,45.0,52.0,4.0,2.0,0.28,25.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EventsDumpMetadata.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,12.0,12.0,10.0,3.0,11.0,0.0,0.0,0.0,11.0,,113.0,16.0,73.0,38.0,25.0,24.0,35.0,49.0,33.0,19.0,2.0,2.0,0.33,13.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EventualCleanupService.java,11.0,0.0,10.0,0.0,2.0,3.0,0.0,0.0,8.0,8.0,8.0,9.0,8.0,0.0,0.0,0.0,8.0,,145.0,15.0,113.0,44.0,53.0,17.0,61.0,82.0,39.0,46.0,5.0,4.0,0.15,18.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EvictingPriorityBlockingQueue.java,7.0,0.0,6.0,0.0,2.0,1.0,0.0,1.0,12.0,12.0,12.0,4.0,12.0,0.0,1.0,0.0,11.0,,137.0,19.0,90.0,33.0,46.0,29.0,43.0,64.0,31.0,40.0,4.0,2.0,0.32,19.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EvictionAwareAllocator.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,,31.0,2.0,7.0,6.0,0.0,22.0,5.0,6.0,6.0,0.0,0.0,0.0,3.14,0.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EvictionDispatcher.java,6.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,4.0,8.0,0.0,1.0,0.0,7.0,,89.0,10.0,49.0,22.0,17.0,30.0,25.0,35.0,19.0,16.0,2.0,1.0,0.61,9.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EvictionListener.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,,33.0,3.0,5.0,4.0,0.0,25.0,3.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExceptionHandler.java,10.0,0.0,7.0,3.0,2.0,1.0,4.0,0.0,13.0,13.0,9.0,1.0,13.0,0.0,1.0,0.0,12.0,,178.0,17.0,104.0,35.0,47.0,57.0,37.0,62.0,24.0,39.0,4.0,3.0,0.55,23.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,Exec.java,10.0,0.0,8.0,2.0,2.0,2.0,4.0,6.0,243.0,241.0,236.0,50.0,240.0,27.0,12.0,1.0,200.0,,2943.0,268.0,2161.0,652.0,1219.0,517.0,999.0,1483.0,543.0,1094.0,14.0,4.0,0.24,488.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExecBean.java,6.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,,48.0,4.0,16.0,8.0,5.0,28.0,8.0,12.0,8.0,4.0,1.0,0.0,1.75,3.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExecDriver.java,24.0,3.0,18.0,3.0,4.0,1.0,7.0,4.0,31.0,31.0,24.0,5.0,31.0,0.0,6.0,2.0,23.0,,895.0,123.0,664.0,230.0,414.0,109.0,391.0,512.0,218.0,356.0,36.0,5.0,0.16,118.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExecMapRunner.java,9.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,40.0,5.0,18.0,12.0,5.0,17.0,11.0,14.0,11.0,4.0,2.0,1.0,0.94,2.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExecMapper.java,16.0,1.0,13.0,2.0,3.0,2.0,2.0,2.0,10.0,10.0,8.0,9.0,10.0,0.0,0.0,0.0,10.0,,252.0,29.0,174.0,63.0,92.0,49.0,101.0,135.0,62.0,81.0,7.0,3.0,0.28,28.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExecMapperContext.java,4.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,19.0,19.0,19.0,9.0,19.0,0.0,0.0,0.0,19.0,,151.0,26.0,84.0,37.0,32.0,41.0,42.0,63.0,37.0,26.0,2.0,1.0,0.49,20.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExecReducer.java,62.0,6.0,51.0,7.0,8.0,1.0,0.0,2.0,3.0,3.0,3.0,15.0,3.0,0.0,0.0,0.0,3.0,,276.0,28.0,199.0,64.0,128.0,51.0,122.0,146.0,61.0,93.0,13.0,4.0,0.26,23.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExecService.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,35.0,4.0,13.0,12.0,0.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,1.38,0.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExecServiceImpl.java,18.0,1.0,13.0,4.0,3.0,2.0,1.0,4.0,10.0,10.0,9.0,4.0,10.0,1.0,3.0,0.0,6.0,,251.0,25.0,166.0,72.0,85.0,60.0,85.0,118.0,64.0,73.0,5.0,2.0,0.36,27.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExecuteStatementAnalyzer.java,16.0,2.0,11.0,3.0,2.0,2.0,0.0,0.0,12.0,12.0,12.0,2.0,12.0,3.0,7.0,0.0,2.0,,273.0,38.0,169.0,69.0,97.0,66.0,107.0,135.0,68.0,86.0,7.0,2.0,0.39,23.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExecuteStatementOperation.java,7.0,0.0,7.0,0.0,2.0,2.0,4.0,0.0,11.0,11.0,7.0,2.0,11.0,0.0,2.0,0.0,9.0,,140.0,18.0,103.0,50.0,40.0,19.0,51.0,70.0,43.0,30.0,5.0,2.0,0.18,17.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExecuteWithHookContext.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,42.0,6.0,8.0,7.0,0.0,28.0,4.0,5.0,5.0,0.0,0.0,0.0,3.5,0.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExecutionTrigger.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,12.0,12.0,11.0,4.0,12.0,0.0,0.0,0.0,12.0,,108.0,17.0,72.0,35.0,27.0,19.0,29.0,44.0,24.0,23.0,4.0,1.0,0.26,17.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,Executor.java,21.0,2.0,16.0,2.0,3.0,1.0,0.0,3.0,23.0,23.0,22.0,5.0,22.0,0.0,20.0,0.0,2.0,,574.0,79.0,428.0,118.0,279.0,67.0,238.0,321.0,116.0,242.0,7.0,4.0,0.16,78.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EximReplicationTaskFactory.java,27.0,0.0,24.0,3.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,64.0,2.0,32.0,8.0,21.0,30.0,16.0,27.0,8.0,19.0,10.0,1.0,0.94,10.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,EximUtil.java,10.0,0.0,9.0,1.0,2.0,4.0,14.0,14.0,39.0,39.0,24.0,12.0,38.0,1.0,3.0,0.0,34.0,,554.0,59.0,420.0,174.0,226.0,76.0,202.0,282.0,157.0,165.0,7.0,3.0,0.18,76.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExitCode.java,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,9.0,4.0,1.0,0.0,0.0,3.0,,44.0,5.0,18.0,13.0,2.0,21.0,5.0,7.0,5.0,2.0,1.0,0.0,1.17,2.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExitException.java,6.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,,38.0,5.0,12.0,6.0,4.0,21.0,6.0,9.0,6.0,3.0,1.0,0.0,1.75,2.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,Explain.java,2.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,6.0,8.0,12.0,12.0,12.0,7.0,0.0,0.0,5.0,,80.0,10.0,32.0,22.0,5.0,38.0,17.0,21.0,16.0,5.0,3.0,2.0,1.19,4.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExplainConfiguration.java,3.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,43.0,39.0,43.0,26.0,43.0,1.0,0.0,0.0,42.0,,218.0,50.0,148.0,69.0,56.0,20.0,65.0,104.0,65.0,39.0,1.0,0.0,0.14,39.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExplainLockDesc.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,14.0,5.0,14.0,0.0,0.0,0.0,14.0,,116.0,18.0,78.0,26.0,32.0,20.0,36.0,57.0,26.0,32.0,5.0,1.0,0.26,20.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExplainSQRewriteSemanticAnalyzer.java,11.0,2.0,9.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,,66.0,12.0,36.0,21.0,17.0,18.0,20.0,24.0,16.0,12.0,1.0,0.0,0.5,3.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExplainSQRewriteTask.java,17.0,2.0,15.0,0.0,3.0,1.0,0.0,1.0,9.0,9.0,9.0,1.0,9.0,2.0,2.0,0.0,5.0,,210.0,31.0,158.0,67.0,97.0,21.0,88.0,111.0,61.0,73.0,6.0,2.0,0.13,26.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExplainSQRewriteWork.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,6.0,6.0,6.0,4.0,6.0,0.0,0.0,0.0,6.0,,61.0,12.0,32.0,17.0,9.0,17.0,18.0,25.0,17.0,8.0,1.0,0.0,0.53,6.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExplainSemanticAnalyzer.java,38.0,2.0,33.0,3.0,7.0,1.0,0.0,0.0,6.0,6.0,6.0,2.0,6.0,0.0,1.0,0.0,5.0,,292.0,22.0,234.0,68.0,160.0,37.0,129.0,175.0,63.0,129.0,31.0,5.0,0.16,44.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExplainTask.java,29.0,2.0,25.0,1.0,7.0,3.0,4.0,10.0,44.0,44.0,40.0,2.0,44.0,6.0,14.0,0.0,24.0,,1460.0,161.0,1204.0,322.0,791.0,97.0,554.0,823.0,285.0,653.0,57.0,7.0,0.08,288.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExplainWork.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,41.0,41.0,41.0,14.0,41.0,0.0,0.0,0.0,41.0,,253.0,50.0,182.0,80.0,57.0,21.0,81.0,127.0,71.0,56.0,4.0,1.0,0.12,45.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExportCommand.java,7.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,11.0,11.0,11.0,6.0,11.0,0.0,0.0,0.0,11.0,,131.0,16.0,90.0,39.0,43.0,28.0,54.0,67.0,29.0,39.0,2.0,1.0,0.31,12.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExportJob.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,3.0,3.0,2.0,0.0,20.0,1.0,2.0,2.0,0.0,0.0,0.0,6.67,0.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExportSemanticAnalyzer.java,21.0,2.0,16.0,4.0,3.0,1.0,1.0,0.0,4.0,4.0,3.0,1.0,4.0,2.0,0.0,0.0,2.0,,135.0,15.0,83.0,42.0,43.0,38.0,48.0,60.0,36.0,33.0,10.0,2.0,0.46,13.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExportService.java,14.0,0.0,8.0,5.0,2.0,1.0,0.0,1.0,6.0,6.0,6.0,4.0,6.0,0.0,0.0,0.0,6.0,,139.0,11.0,73.0,32.0,37.0,55.0,49.0,60.0,32.0,33.0,3.0,2.0,0.75,10.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExportTask.java,8.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,,67.0,9.0,41.0,23.0,19.0,17.0,23.0,29.0,18.0,15.0,2.0,1.0,0.41,5.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExportWork.java,5.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,11.0,11.0,10.0,7.0,11.0,0.0,1.0,0.0,10.0,,115.0,17.0,71.0,36.0,23.0,27.0,38.0,54.0,32.0,23.0,3.0,1.0,0.38,14.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprDynamicParamDesc.java,6.0,0.0,6.0,0.0,2.0,1.0,0.0,2.0,9.0,9.0,9.0,2.0,9.0,0.0,0.0,0.0,9.0,,114.0,16.0,77.0,36.0,30.0,21.0,39.0,56.0,31.0,28.0,7.0,2.0,0.27,16.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprFactory.java,14.0,0.0,9.0,5.0,3.0,1.0,0.0,1.0,3.0,68.0,68.0,0.0,68.0,0.0,0.0,68.0,0.0,,422.0,69.0,120.0,96.0,18.0,234.0,90.0,100.0,86.0,15.0,5.0,3.0,1.95,9.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeColumnDesc.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,23.0,23.0,23.0,5.0,23.0,0.0,0.0,0.0,23.0,,211.0,32.0,123.0,52.0,47.0,56.0,53.0,82.0,42.0,43.0,6.0,2.0,0.46,28.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeColumnEvaluator.java,21.0,1.0,19.0,1.0,4.0,1.0,0.0,0.0,3.0,3.0,3.0,6.0,3.0,0.0,0.0,1.0,2.0,,107.0,10.0,74.0,25.0,41.0,23.0,46.0,58.0,25.0,35.0,6.0,3.0,0.31,11.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeColumnListDesc.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,,84.0,14.0,48.0,25.0,14.0,22.0,18.0,29.0,17.0,14.0,2.0,1.0,0.46,10.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeConstantDesc.java,8.0,0.0,8.0,0.0,2.0,1.0,2.0,2.0,20.0,20.0,18.0,4.0,20.0,0.0,1.0,0.0,19.0,,236.0,27.0,176.0,60.0,94.0,33.0,89.0,135.0,56.0,86.0,15.0,2.0,0.19,46.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeConstantEvaluator.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,1.0,3.0,,54.0,9.0,24.0,14.0,5.0,21.0,12.0,17.0,12.0,5.0,1.0,0.0,0.88,4.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeConverter.java,25.0,1.0,22.0,2.0,7.0,1.0,1.0,1.0,16.0,16.0,15.0,8.0,16.0,0.0,4.0,0.0,12.0,,532.0,43.0,445.0,162.0,280.0,44.0,238.0,291.0,154.0,177.0,63.0,3.0,0.1,107.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeDesc.java,5.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,19.0,21.0,20.0,3.0,21.0,0.0,0.0,0.0,21.0,,164.0,29.0,101.0,47.0,32.0,34.0,40.0,66.0,38.0,29.0,3.0,1.0,0.34,24.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeDescExprFactory.java,10.0,0.0,7.0,3.0,2.0,1.0,5.0,1.0,73.0,73.0,68.0,0.0,73.0,0.0,7.0,66.0,0.0,,935.0,86.0,622.0,292.0,283.0,227.0,273.0,395.0,222.0,230.0,19.0,3.0,0.36,123.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeDescUtils.java,15.0,0.0,13.0,2.0,4.0,2.0,73.0,1.0,75.0,75.0,1.0,2.0,74.0,0.0,12.0,0.0,62.0,,1325.0,104.0,1006.0,237.0,584.0,216.0,411.0,721.0,253.0,531.0,12.0,5.0,0.21,282.0,1
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeDynamicListDesc.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,12.0,3.0,12.0,0.0,0.0,0.0,12.0,,100.0,18.0,60.0,27.0,19.0,22.0,25.0,39.0,20.0,19.0,2.0,1.0,0.37,13.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeDynamicValueDesc.java,4.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,8.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,8.0,,76.0,14.0,41.0,18.0,14.0,21.0,15.0,26.0,14.0,13.0,3.0,2.0,0.51,12.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeDynamicValueEvaluator.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,,54.0,8.0,25.0,16.0,6.0,21.0,15.0,19.0,14.0,6.0,1.0,0.0,0.84,3.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeEvaluator.java,6.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,13.0,15.0,15.0,5.0,15.0,0.0,0.0,2.0,13.0,,139.0,20.0,62.0,27.0,20.0,57.0,29.0,45.0,26.0,19.0,2.0,1.0,0.92,15.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeEvaluatorFactory.java,12.0,0.0,11.0,1.0,3.0,2.0,5.0,0.0,7.0,7.0,2.0,2.0,7.0,0.0,2.0,0.0,5.0,,139.0,15.0,94.0,31.0,46.0,30.0,45.0,70.0,31.0,47.0,6.0,3.0,0.32,23.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeEvaluatorHead.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,0.0,1.0,1.0,2.0,,50.0,8.0,22.0,12.0,5.0,20.0,10.0,15.0,10.0,5.0,2.0,0.0,0.91,5.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeEvaluatorRef.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,,46.0,7.0,19.0,11.0,4.0,20.0,9.0,13.0,9.0,4.0,1.0,0.0,1.05,3.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeFieldDesc.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,15.0,15.0,15.0,3.0,15.0,0.0,0.0,0.0,15.0,,134.0,21.0,89.0,39.0,34.0,24.0,40.0,60.0,31.0,31.0,4.0,1.0,0.27,19.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeFieldEvaluator.java,15.0,1.0,14.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,7.0,3.0,0.0,0.0,1.0,2.0,,98.0,13.0,62.0,26.0,30.0,23.0,37.0,46.0,25.0,24.0,4.0,3.0,0.37,8.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeGenericFuncDesc.java,10.0,1.0,9.0,1.0,2.0,1.0,2.0,2.0,22.0,22.0,20.0,5.0,22.0,0.0,0.0,0.0,22.0,,326.0,43.0,232.0,96.0,117.0,51.0,117.0,165.0,82.0,104.0,10.0,3.0,0.22,49.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeGenericFuncEvaluator.java,14.0,0.0,11.0,2.0,3.0,2.0,0.0,1.0,13.0,13.0,13.0,12.0,13.0,1.0,1.0,1.0,10.0,,267.0,27.0,185.0,70.0,91.0,55.0,99.0,145.0,69.0,89.0,6.0,4.0,0.3,39.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeSubQueryDesc.java,7.0,0.0,7.0,0.0,2.0,1.0,0.0,1.0,9.0,9.0,9.0,4.0,9.0,0.0,0.0,0.0,9.0,,109.0,12.0,71.0,25.0,34.0,26.0,37.0,53.0,21.0,32.0,7.0,2.0,0.37,15.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprNodeTypeCheck.java,8.0,0.0,5.0,3.0,1.0,1.0,5.0,0.0,6.0,6.0,1.0,0.0,6.0,0.0,1.0,0.0,5.0,,87.0,10.0,41.0,28.0,10.0,36.0,18.0,25.0,20.0,9.0,1.0,0.0,0.88,6.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprProcCtx.java,8.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,,77.0,9.0,23.0,13.0,5.0,45.0,12.0,17.0,12.0,5.0,1.0,0.0,1.96,4.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprProcCtx.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,,46.0,7.0,14.0,7.0,3.0,25.0,6.0,10.0,7.0,3.0,1.0,0.0,1.79,3.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprProcFactory.java,20.0,2.0,14.0,3.0,3.0,4.0,8.0,4.0,11.0,11.0,3.0,0.0,11.0,0.0,1.0,0.0,10.0,,330.0,46.0,214.0,104.0,108.0,70.0,123.0,164.0,94.0,98.0,17.0,4.0,0.33,34.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprProcFactory.java,12.0,1.0,6.0,5.0,1.0,2.0,2.0,0.0,4.0,4.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,,105.0,12.0,39.0,24.0,12.0,54.0,20.0,27.0,21.0,8.0,2.0,1.0,1.38,5.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprWalkerInfo.java,11.0,0.0,8.0,3.0,2.0,2.0,0.0,1.0,19.0,19.0,19.0,9.0,19.0,0.0,1.0,0.0,18.0,,312.0,32.0,172.0,54.0,89.0,108.0,80.0,133.0,63.0,80.0,6.0,3.0,0.63,42.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,ExprWalkerProcFactory.java,24.0,1.0,19.0,4.0,4.0,5.0,8.0,1.0,13.0,13.0,5.0,0.0,13.0,0.0,3.0,0.0,10.0,,416.0,40.0,283.0,111.0,166.0,93.0,157.0,215.0,102.0,141.0,13.0,4.0,0.33,54.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,Expression.java,19.0,0.0,16.0,3.0,5.0,1.0,0.0,0.0,35.0,35.0,35.0,2.0,35.0,8.0,1.0,0.0,26.0,,735.0,40.0,579.0,99.0,408.0,123.0,289.0,452.0,106.0,393.0,16.0,3.0,0.21,163.0,0
4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c,Expression.java,2.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,8.0,10.0,2.0,10.0,7.0,0.0,0.0,3.0,,74.0,11.0,21.0,14.0,2.0,42.0,11.0,15.0,13.0,2.0,1.0,0.0,2.0,2.0,0
