Version,CommitId,Fichier,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxNesting,RatioCommentToCode,SumCyclomatic,Unnamed: 34,is_bug
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbortTxnHandler.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,,42.0,5.0,20.0,11.0,6.0,17.0,10.0,14.0,9.0,6.0,1.0,0.0,0.85,3.0,1
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbortTxnHandler.java,19.0,2.0,17.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,55.0,4.0,30.0,18.0,12.0,21.0,18.0,21.0,15.0,8.0,2.0,1.0,0.7,2.0,1
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbortTxnMessage.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,,36.0,5.0,7.0,4.0,1.0,24.0,3.0,5.0,4.0,1.0,1.0,0.0,3.43,1.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbortTxnRequest.java,8.0,0.0,8.0,1.0,2.0,6.0,3.0,8.0,43.0,41.0,40.0,7.0,43.0,1.0,2.0,0.0,40.0,,497.0,73.0,397.0,118.0,217.0,33.0,186.0,278.0,104.0,188.0,8.0,3.0,0.08,90.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbortTxnsDesc.java,5.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,,36.0,0.0,13.0,8.0,3.0,23.0,7.0,10.0,8.0,2.0,1.0,0.0,1.77,2.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbortTxnsRequest.java,8.0,0.0,7.0,0.0,2.0,6.0,3.0,5.0,41.0,39.0,38.0,4.0,41.0,1.0,2.0,0.0,38.0,,438.0,67.0,346.0,110.0,164.0,28.0,154.0,236.0,101.0,149.0,6.0,4.0,0.08,75.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractBucketJoinProc.java,39.0,3.0,32.0,3.0,7.0,1.0,2.0,0.0,11.0,12.0,10.0,1.0,12.0,0.0,4.0,3.0,5.0,,521.0,52.0,401.0,157.0,239.0,69.0,197.0,287.0,139.0,208.0,27.0,6.0,0.17,76.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractCliConfig.java,7.0,0.0,6.0,0.0,2.0,6.0,0.0,2.0,41.0,39.0,41.0,19.0,41.0,0.0,3.0,13.0,25.0,,409.0,61.0,320.0,111.0,153.0,28.0,139.0,225.0,109.0,135.0,8.0,4.0,0.09,75.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractCommandHandler.java,7.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,8.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,8.0,,110.0,18.0,67.0,30.0,26.0,25.0,31.0,46.0,24.0,24.0,5.0,2.0,0.37,13.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractConstraintEventHandler.java,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,,36.0,3.0,16.0,6.0,7.0,17.0,5.0,8.0,6.0,2.0,1.0,0.0,1.06,2.0,1
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractConstraintEventHandler.java,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,,36.0,3.0,16.0,6.0,7.0,17.0,5.0,8.0,6.0,2.0,1.0,0.0,1.06,2.0,1
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractCoreBlobstoreCliDriver.java,16.0,1.0,14.0,1.0,2.0,2.0,0.0,5.0,8.0,8.0,8.0,0.0,8.0,0.0,1.0,1.0,6.0,,187.0,22.0,139.0,58.0,81.0,27.0,80.0,99.0,47.0,65.0,6.0,2.0,0.19,19.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractCorrelationProcCtx.java,5.0,0.0,5.0,0.0,2.0,1.0,0.0,1.0,8.0,8.0,8.0,5.0,8.0,0.0,0.0,0.0,8.0,,99.0,14.0,63.0,28.0,23.0,23.0,35.0,49.0,29.0,22.0,5.0,3.0,0.37,12.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractDeserializer.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,,68.0,8.0,11.0,10.0,0.0,49.0,9.0,10.0,10.0,0.0,0.0,0.0,4.45,0.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractEncodingAwareSerDe.java,8.0,0.0,8.0,0.0,2.0,1.0,0.0,1.0,3.0,7.0,7.0,1.0,7.0,0.0,0.0,4.0,3.0,,87.0,12.0,43.0,27.0,11.0,32.0,23.0,30.0,21.0,11.0,2.0,1.0,0.74,6.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractEventHandler.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,,46.0,6.0,23.0,15.0,5.0,17.0,13.0,17.0,13.0,5.0,1.0,0.0,0.74,3.0,1
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractExpression.java,9.0,0.0,9.0,0.0,2.0,1.0,0.0,1.0,12.0,13.0,13.0,2.0,13.0,0.0,0.0,11.0,2.0,,169.0,17.0,139.0,65.0,68.0,13.0,98.0,124.0,66.0,76.0,3.0,2.0,0.09,25.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractFileMergeOperator.java,21.0,1.0,16.0,5.0,4.0,1.0,1.0,3.0,14.0,14.0,13.0,17.0,14.0,0.0,2.0,6.0,6.0,,381.0,30.0,258.0,82.0,153.0,97.0,132.0,182.0,74.0,127.0,14.0,6.0,0.38,51.0,1
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractFilterStringColLikeStringScalar.java,14.0,1.0,11.0,1.0,3.0,10.0,0.0,1.0,25.0,28.0,28.0,20.0,28.0,9.0,1.0,1.0,17.0,,517.0,66.0,346.0,112.0,191.0,107.0,178.0,258.0,116.0,151.0,23.0,5.0,0.31,69.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractGenericUDAFResolver.java,9.0,1.0,8.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,57.0,6.0,24.0,13.0,6.0,27.0,6.0,10.0,6.0,4.0,2.0,1.0,1.13,3.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractGenericUDFReflect.java,15.0,0.0,14.0,1.0,3.0,1.0,0.0,0.0,4.0,5.0,5.0,4.0,5.0,3.0,0.0,1.0,1.0,,108.0,11.0,71.0,25.0,37.0,26.0,40.0,54.0,27.0,29.0,6.0,3.0,0.37,13.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractHBaseKeyFactory.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,,53.0,8.0,28.0,19.0,5.0,17.0,17.0,21.0,16.0,5.0,1.0,0.0,0.61,3.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractHBaseKeyPredicateDecomposer.java,16.0,2.0,12.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,,80.0,10.0,38.0,19.0,18.0,32.0,25.0,30.0,18.0,16.0,3.0,2.0,0.84,4.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractHCatLoaderTest.java,23.0,1.0,20.0,2.0,2.0,2.0,8.0,13.0,27.0,28.0,20.0,2.0,28.0,5.0,7.0,0.0,16.0,,755.0,69.0,618.0,205.0,454.0,83.0,425.0,487.0,192.0,363.0,6.0,4.0,0.13,57.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractHCatStorerTest.java,27.0,2.0,23.0,2.0,2.0,2.0,1.0,3.0,34.0,35.0,34.0,1.0,35.0,6.0,0.0,0.0,29.0,,1014.0,101.0,817.0,233.0,636.0,104.0,537.0,611.0,214.0,466.0,11.0,2.0,0.13,75.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractHiveAuthorizer.java,6.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,52.0,4.0,11.0,6.0,2.0,37.0,3.0,6.0,4.0,2.0,1.0,0.0,3.36,2.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractHiveService.java,6.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,18.0,18.0,18.0,7.0,18.0,0.0,0.0,2.0,16.0,,165.0,23.0,83.0,32.0,32.0,59.0,39.0,62.0,33.0,30.0,2.0,1.0,0.71,21.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractJdbcTriggersTest.java,17.0,1.0,16.0,0.0,3.0,1.0,2.0,5.0,9.0,11.0,9.0,2.0,11.0,5.0,1.0,0.0,5.0,,231.0,27.0,188.0,76.0,110.0,19.0,123.0,151.0,72.0,91.0,8.0,4.0,0.1,23.0,1
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractJdbcTriggersTest.java,17.0,1.0,16.0,0.0,3.0,1.0,2.0,5.0,9.0,11.0,9.0,2.0,11.0,5.0,1.0,0.0,5.0,,231.0,27.0,188.0,76.0,110.0,19.0,123.0,151.0,72.0,91.0,8.0,4.0,0.1,23.0,1
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractJoinTaskDispatcher.java,26.0,1.0,21.0,4.0,5.0,1.0,0.0,0.0,5.0,6.0,6.0,1.0,6.0,0.0,0.0,2.0,4.0,,187.0,14.0,130.0,52.0,68.0,43.0,64.0,98.0,50.0,60.0,7.0,5.0,0.33,25.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractMapJoin.java,17.0,3.0,13.0,1.0,2.0,1.0,4.0,0.0,6.0,6.0,2.0,8.0,6.0,0.0,3.0,2.0,1.0,,173.0,29.0,125.0,76.0,45.0,19.0,65.0,76.0,53.0,28.0,2.0,1.0,0.15,11.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractMapJoinOperator.java,9.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,7.0,7.0,7.0,5.0,7.0,0.0,0.0,3.0,4.0,,120.0,20.0,75.0,40.0,33.0,26.0,42.0,54.0,33.0,25.0,3.0,1.0,0.35,10.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractMapJoinTableContainer.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,0.0,0.0,3.0,1.0,,51.0,8.0,25.0,14.0,9.0,18.0,14.0,19.0,13.0,7.0,1.0,0.0,0.72,4.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractMapOperator.java,7.0,0.0,6.0,1.0,2.0,2.0,0.0,1.0,11.0,14.0,16.0,7.0,16.0,0.0,1.0,2.0,13.0,,179.0,30.0,100.0,50.0,43.0,49.0,55.0,75.0,44.0,39.0,6.0,2.0,0.49,17.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractMessageHandler.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,,48.0,7.0,24.0,19.0,7.0,17.0,15.0,19.0,16.0,7.0,1.0,0.0,0.71,3.0,1
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractMetaStoreService.java,10.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,12.0,12.0,12.0,4.0,12.0,0.0,0.0,1.0,11.0,,173.0,16.0,69.0,35.0,23.0,88.0,37.0,54.0,35.0,22.0,3.0,1.0,1.28,14.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractOperatorBench.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.0,4.0,15.0,14.0,0.0,15.0,8.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractOperatorDesc.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,23.0,23.0,23.0,9.0,23.0,0.0,0.0,0.0,23.0,,168.0,33.0,107.0,57.0,29.0,28.0,38.0,64.0,39.0,26.0,2.0,1.0,0.26,24.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractOutputFormat.java,12.0,1.0,11.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,1.0,,50.0,8.0,17.0,8.0,8.0,25.0,11.0,14.0,8.0,7.0,2.0,1.0,1.47,2.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractParquetMapInspector.java,10.0,1.0,9.0,0.0,3.0,1.0,0.0,0.0,13.0,13.0,13.0,2.0,13.0,0.0,0.0,0.0,13.0,,172.0,26.0,133.0,47.0,68.0,13.0,56.0,89.0,36.0,58.0,10.0,2.0,0.1,33.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractPrimitiveJavaObjectInspector.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,3.0,,49.0,6.0,23.0,12.0,5.0,20.0,7.0,13.0,8.0,5.0,1.0,0.0,0.87,5.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractPrimitiveLazyObjectInspector.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,,48.0,6.0,22.0,13.0,4.0,20.0,9.0,14.0,10.0,4.0,2.0,0.0,0.91,5.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractPrimitiveObjectInspector.java,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,10.0,10.0,10.0,1.0,10.0,0.0,0.0,2.0,8.0,,107.0,13.0,46.0,25.0,10.0,48.0,15.0,26.0,16.0,10.0,1.0,0.0,1.04,10.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractPrimitiveWritableObjectInspector.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,,46.0,6.0,20.0,11.0,4.0,20.0,6.0,11.0,7.0,4.0,1.0,0.0,1.0,4.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractRecordWriter.java,14.0,0.0,12.0,1.0,3.0,3.0,1.0,1.0,16.0,21.0,20.0,15.0,21.0,3.0,4.0,7.0,7.0,,334.0,29.0,246.0,101.0,125.0,61.0,130.0,171.0,94.0,93.0,9.0,3.0,0.25,43.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractRecordWriter.java,16.0,0.0,15.0,1.0,3.0,2.0,1.0,3.0,25.0,27.0,25.0,34.0,26.0,1.0,0.0,15.0,10.0,,559.0,35.0,470.0,167.0,287.0,55.0,269.0,349.0,166.0,227.0,10.0,4.0,0.12,79.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractRowContainer.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,,59.0,10.0,14.0,12.0,0.0,35.0,10.0,12.0,12.0,0.0,0.0,0.0,2.5,0.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractSMBJoinProc.java,41.0,4.0,27.0,10.0,4.0,1.0,0.0,0.0,11.0,12.0,12.0,0.0,12.0,0.0,2.0,7.0,3.0,,537.0,61.0,335.0,134.0,201.0,141.0,175.0,227.0,109.0,163.0,12.0,3.0,0.42,49.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractSSHCommand.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,11.0,7.0,11.0,0.0,0.0,0.0,11.0,,70.0,4.0,48.0,22.0,15.0,18.0,23.0,35.0,21.0,14.0,1.0,0.0,0.38,11.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractSSHResult.java,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,7.0,,62.0,2.0,42.0,22.0,12.0,18.0,19.0,27.0,15.0,12.0,1.0,0.0,0.43,7.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractSemanticAnalyzerHook.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,,37.0,6.0,14.0,10.0,1.0,17.0,5.0,8.0,7.0,1.0,1.0,0.0,1.21,2.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractSerDe.java,11.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,3.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,,127.0,15.0,30.0,22.0,4.0,83.0,17.0,21.0,18.0,3.0,2.0,0.0,2.77,4.0,1
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractSerializer.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,,65.0,8.0,12.0,11.0,0.0,45.0,9.0,10.0,10.0,0.0,0.0,0.0,3.75,0.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractService.java,9.0,0.0,5.0,4.0,1.0,1.0,0.0,1.0,13.0,13.0,13.0,5.0,13.0,0.0,2.0,1.0,10.0,,193.0,23.0,83.0,36.0,32.0,87.0,35.0,54.0,27.0,29.0,2.0,1.0,1.05,15.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractStorageFormatDescriptor.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,28.0,4.0,7.0,4.0,1.0,17.0,2.0,4.0,3.0,1.0,1.0,0.0,2.43,1.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractTestAuthorizationApiAuthorizer.java,9.0,0.0,9.0,1.0,1.0,11.0,1.0,3.0,20.0,21.0,20.0,0.0,21.0,0.0,1.0,1.0,19.0,,223.0,23.0,163.0,66.0,83.0,37.0,73.0,100.0,57.0,55.0,6.0,2.0,0.23,26.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractTestGenericUDFOPNumeric.java,12.0,1.0,9.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,,56.0,6.0,30.0,22.0,11.0,20.0,19.0,22.0,19.0,8.0,1.0,0.0,0.67,2.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractTestParquetDirect.java,7.0,0.0,6.0,0.0,1.0,3.0,7.0,2.0,13.0,14.0,7.0,5.0,14.0,0.0,1.0,0.0,13.0,,173.0,27.0,128.0,75.0,50.0,19.0,76.0,95.0,65.0,42.0,3.0,2.0,0.15,16.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractTestPhase.java,10.0,0.0,10.0,0.0,1.0,1.0,3.0,12.0,6.0,6.0,3.0,17.0,6.0,2.0,1.0,2.0,1.0,,140.0,12.0,109.0,60.0,56.0,19.0,81.0,89.0,59.0,33.0,2.0,1.0,0.17,7.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AbstractVectorDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,,39.0,7.0,15.0,8.0,4.0,17.0,6.0,10.0,7.0,3.0,1.0,0.0,1.13,3.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AccumuloCompositeRowId.java,13.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,,95.0,15.0,32.0,20.0,12.0,48.0,23.0,28.0,20.0,13.0,2.0,1.0,1.5,4.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AccumuloConnectionParameters.java,8.0,1.0,6.0,1.0,2.0,1.0,0.0,8.0,16.0,16.0,16.0,2.0,16.0,2.0,0.0,0.0,14.0,,197.0,34.0,124.0,49.0,64.0,39.0,66.0,93.0,49.0,51.0,4.0,2.0,0.31,26.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AccumuloDefaultIndexScanner.java,10.0,1.0,7.0,2.0,2.0,1.0,0.0,1.0,13.0,13.0,13.0,8.0,13.0,0.0,0.0,2.0,11.0,,222.0,29.0,130.0,58.0,60.0,63.0,77.0,101.0,57.0,53.0,7.0,4.0,0.48,22.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AccumuloHiveConstants.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.0,7.0,14.0,13.0,10.0,21.0,9.0,10.0,10.0,5.0,0.0,0.0,1.5,0.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AccumuloHiveRow.java,8.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,21.0,21.0,21.0,5.0,21.0,0.0,0.0,0.0,21.0,,247.0,36.0,185.0,63.0,97.0,26.0,93.0,143.0,62.0,93.0,10.0,3.0,0.14,44.0,0
3.1.0,bcc7df95824831a8d2f1524e4048dfc23ab98c19,AccumuloIndexDefinition.java,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,9.0,3.0,9.0,0.0,1.0,0.0,8.0,,79.0,14.0,45.0,18.0,16.0,20.0,19.0,33.0,19.0,16.0,4.0,3.0,0.44,12.0,0
