Bug ID,File,Affected Version,Fix Versions
HIVE-13955,packaging/pom.xml,2.1.0,2.1.0
HIVE-13955,packaging/src/main/assembly/src.xml,2.1.0,2.1.0
HIVE-13955,packaging/pom.xml,2.1.0,2.1.0
HIVE-13955,packaging/src/main/assembly/src.xml,2.1.0,2.1.0
HIVE-13867,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/authorization/plugin/TestHiveAuthorizerCheckInvocation.java,2.1.0,2.1.0
HIVE-13867,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/authorization/plugin/TestHiveAuthorizerShowFilters.java,2.1.0,2.1.0
HIVE-13867,itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestHS2AuthzContext.java,2.1.0,2.1.0
HIVE-13867,itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestJdbcMetadataApiAuth.java,2.1.0,2.1.0
HIVE-13867,itests/util/src/main/java/org/apache/hadoop/hive/ql/security/DummyAuthenticator.java,2.1.0,2.1.0
HIVE-13867,itests/util/src/main/java/org/apache/hadoop/hive/ql/security/InjectableDummyAuthenticator.java,2.1.0,2.1.0
HIVE-13867,itests/util/src/main/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidatorForTest.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/parse/TableMask.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/processors/CommandUtil.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/HadoopDefaultAuthenticator.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/HiveAuthenticationProvider.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/SessionStateConfigUserAuthenticator.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/SessionStateUserAuthenticator.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/AuthorizationMetaStoreFilterHook.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizationValidator.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizer.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizerImpl.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthzContext.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveV1Authorizer.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/DummyHiveAuthorizationValidator.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidator.java,2.1.0,2.1.0
HIVE-13867,service/src/java/org/apache/hive/service/cli/operation/MetadataOperation.java,2.1.0,2.1.0
HIVE-13867,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/authorization/plugin/TestHiveAuthorizerCheckInvocation.java,2.1.0,2.1.0
HIVE-13867,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/authorization/plugin/TestHiveAuthorizerShowFilters.java,2.1.0,2.1.0
HIVE-13867,itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestHS2AuthzContext.java,2.1.0,2.1.0
HIVE-13867,itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestJdbcMetadataApiAuth.java,2.1.0,2.1.0
HIVE-13867,itests/util/src/main/java/org/apache/hadoop/hive/ql/security/DummyAuthenticator.java,2.1.0,2.1.0
HIVE-13867,itests/util/src/main/java/org/apache/hadoop/hive/ql/security/InjectableDummyAuthenticator.java,2.1.0,2.1.0
HIVE-13867,itests/util/src/main/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidatorForTest.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/parse/TableMask.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/processors/CommandUtil.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/HadoopDefaultAuthenticator.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/HiveAuthenticationProvider.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/SessionStateConfigUserAuthenticator.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/SessionStateUserAuthenticator.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/AuthorizationMetaStoreFilterHook.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizationValidator.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizer.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizerImpl.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthzContext.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveV1Authorizer.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/DummyHiveAuthorizationValidator.java,2.1.0,2.1.0
HIVE-13867,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidator.java,2.1.0,2.1.0
HIVE-13867,service/src/java/org/apache/hive/service/cli/operation/MetadataOperation.java,2.1.0,2.1.0
HIVE-13858,ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java,2.0.0,2.1.0
HIVE-13858,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MapRecordProcessor.java,2.0.0,2.1.0
HIVE-13858,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MergeFileRecordProcessor.java,2.0.0,2.1.0
HIVE-13858,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/RecordProcessor.java,2.0.0,2.1.0
HIVE-13858,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ReduceRecordProcessor.java,2.0.0,2.1.0
HIVE-13858,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezProcessor.java,2.0.0,2.1.0
HIVE-13858,ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java,2.0.0,2.1.0
HIVE-13858,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MapRecordProcessor.java,2.0.0,2.1.0
HIVE-13858,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MergeFileRecordProcessor.java,2.0.0,2.1.0
HIVE-13858,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/RecordProcessor.java,2.0.0,2.1.0
HIVE-13858,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ReduceRecordProcessor.java,2.0.0,2.1.0
HIVE-13858,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezProcessor.java,2.0.0,2.1.0
HIVE-14652,ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr/PcrExprProcFactory.java,2.1.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseContext.java,2.1.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/test/queries/clientpositive/partition_condition_remover.q,2.1.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/test/results/clientpositive/partition_condition_remover.q.out,2.1.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/test/results/clientpositive/pcs.q.out,2.1.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr/PcrExprProcFactory.java,2.2.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseContext.java,2.2.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/test/queries/clientpositive/partition_condition_remover.q,2.2.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/test/results/clientpositive/partition_condition_remover.q.out,2.2.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/test/results/clientpositive/pcs.q.out,2.2.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr/PcrExprProcFactory.java,2.1.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseContext.java,2.1.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/test/queries/clientpositive/partition_condition_remover.q,2.1.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/test/results/clientpositive/partition_condition_remover.q.out,2.1.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/test/results/clientpositive/pcs.q.out,2.1.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr/PcrExprProcFactory.java,2.2.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseContext.java,2.2.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/test/queries/clientpositive/partition_condition_remover.q,2.2.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/test/results/clientpositive/partition_condition_remover.q.out,2.2.0,"2.1.1, 2.2.0"
HIVE-14652,ql/src/test/results/clientpositive/pcs.q.out,2.2.0,"2.1.1, 2.2.0"
HIVE-15036,druid-handler/pom.xml,2.2.0,2.2.0
HIVE-15036,pom.xml,2.2.0,2.2.0
HIVE-15036,druid-handler/pom.xml,2.2.0,2.2.0
HIVE-15036,pom.xml,2.2.0,2.2.0
HIVE-18631,metastore/scripts/upgrade/mysql/hive-schema-3.0.0.mysql.sql,3.0.0,3.0.0
HIVE-19365,standalone-metastore/src/main/sql/mssql/hive-schema-3.0.0.mssql.sql,3.0.0,"3.0.0, 3.1.0"
HIVE-19365,standalone-metastore/src/main/sql/mysql/hive-schema-3.0.0.mysql.sql,3.0.0,"3.0.0, 3.1.0"
HIVE-19365,standalone-metastore/src/main/sql/mssql/hive-schema-3.0.0.mssql.sql,3.0.0,"3.0.0, 3.1.0"
HIVE-19365,standalone-metastore/src/main/sql/mysql/hive-schema-3.0.0.mysql.sql,3.0.0,"3.0.0, 3.1.0"
HIVE-12911,ql/src/java/org/apache/hadoop/hive/ql/optimizer/Optimizer.java,2.0.0,2.0.0
HIVE-12911,ql/src/java/org/apache/hadoop/hive/ql/optimizer/Optimizer.java,2.1.0,2.0.0
HIVE-12911,ql/src/java/org/apache/hadoop/hive/ql/optimizer/Optimizer.java,2.0.0,2.0.0
HIVE-12911,ql/src/java/org/apache/hadoop/hive/ql/optimizer/Optimizer.java,2.1.0,2.0.0
HIVE-20290,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,3.1.0,4.0.0-alpha-1
HIVE-20290,itests/hive-unit/src/test/java/org/apache/hive/jdbc/BaseJdbcWithMiniLlap.java,3.1.0,4.0.0-alpha-1
HIVE-20290,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniLlapArrow.java,3.1.0,4.0.0-alpha-1
HIVE-20290,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniLlapRow.java,3.1.0,4.0.0-alpha-1
HIVE-20290,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcWithMiniLlapVectorArrow.java,3.1.0,4.0.0-alpha-1
HIVE-20290,llap-ext-client/src/java/org/apache/hadoop/hive/llap/LlapArrowBatchRecordReader.java,3.1.0,4.0.0-alpha-1
HIVE-20290,llap-ext-client/src/java/org/apache/hadoop/hive/llap/LlapArrowRowInputFormat.java,3.1.0,4.0.0-alpha-1
HIVE-20290,llap-ext-client/src/java/org/apache/hadoop/hive/llap/LlapBaseInputFormat.java,3.1.0,4.0.0-alpha-1
HIVE-20290,ql/src/java/org/apache/hadoop/hive/llap/LlapArrowRecordWriter.java,3.1.0,4.0.0-alpha-1
HIVE-20290,ql/src/java/org/apache/hadoop/hive/llap/WritableByteChannelAdapter.java,3.1.0,4.0.0-alpha-1
HIVE-20290,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/filesink/VectorFileSinkArrowOperator.java,3.1.0,4.0.0-alpha-1
HIVE-20290,ql/src/java/org/apache/hadoop/hive/ql/io/arrow/ArrowColumnarBatchSerDe.java,3.1.0,4.0.0-alpha-1
HIVE-20290,ql/src/java/org/apache/hadoop/hive/ql/io/arrow/ArrowWrapperWritable.java,3.1.0,4.0.0-alpha-1
HIVE-20290,ql/src/java/org/apache/hadoop/hive/ql/io/arrow/Serializer.java,3.1.0,4.0.0-alpha-1
HIVE-20290,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,3.1.0,4.0.0-alpha-1
HIVE-20290,ql/src/test/org/apache/hadoop/hive/ql/io/arrow/TestArrowColumnarBatchSerDe.java,3.1.0,4.0.0-alpha-1
HIVE-20290,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/StringExpr.java,3.1.0,4.0.0-alpha-1
HIVE-20290,ql/src/java/org/apache/hadoop/hive/ql/io/arrow/ArrowColumnarBatchSerDe.java,3.1.0,4.0.0-alpha-1
HIVE-20595,standalone-metastore/metastore-server/findbugs/findbugs-exclude.xml,4.0.0,4.0.0-alpha-1
HIVE-22880,ql/src/java/org/apache/hadoop/hive/ql/io/orc/VectorizedOrcAcidRowBatchReader.java,4.0.0,4.0.0-alpha-1
HIVE-21938,upgrade-acid/pre-upgrade/src/main/java/org/apache/hadoop/hive/upgrade/acid/PreUpgradeTool.java,3.1.0,4.0.0-alpha-1
HIVE-21938,upgrade-acid/pre-upgrade/src/main/java/org/apache/hadoop/hive/upgrade/acid/RunOptions.java,3.1.0,4.0.0-alpha-1
HIVE-21938,upgrade-acid/pre-upgrade/src/test/java/org/apache/hadoop/hive/upgrade/acid/TestPreUpgradeTool.java,3.1.0,4.0.0-alpha-1
HIVE-21397,ql/src/test/queries/clientpositive/acid_bloom_filter_orc_file_dump.q,3.1.1,4.0.0-alpha-1
HIVE-21397,ql/src/test/results/clientpositive/acid_bloom_filter_orc_file_dump.q.out,3.1.1,4.0.0-alpha-1
HIVE-22527,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionPoolManager.java,3.1.0,4.0.0-alpha-1
HIVE-22527,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionPoolManager.java,3.1.1,4.0.0-alpha-1
HIVE-21460,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java,3.1.1,"3.1.1, 4.0.0-alpha-1"
HIVE-21460,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java,4.0.0,"3.1.1, 4.0.0-alpha-1"
HIVE-21460,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java,3.1.1,"3.1.1, 4.0.0-alpha-1"
HIVE-21460,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java,4.0.0,"3.1.1, 4.0.0-alpha-1"
HIVE-25997,Jenkinsfile,4.0.0-alpha-1,4.0.0-alpha-1
HIVE-25997,packaging/src/main/assembly/src.xml,4.0.0-alpha-1,4.0.0-alpha-1
HIVE-19680,druid-handler/src/java/org/apache/hadoop/hive/druid/DruidStorageHandlerUtils.java,3.0.0,"3.1.0, 4.0.0-alpha-1"
HIVE-19680,druid-handler/src/java/org/apache/hadoop/hive/druid/io/DruidQueryBasedInputFormat.java,3.0.0,"3.1.0, 4.0.0-alpha-1"
HIVE-19680,druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidScanQueryRecordReader.java,3.0.0,"3.1.0, 4.0.0-alpha-1"
HIVE-19680,druid-handler/src/test/org/apache/hadoop/hive/druid/DruidStorageHandlerUtilsTest.java,3.0.0,"3.1.0, 4.0.0-alpha-1"
HIVE-19680,ql/src/test/results/clientpositive/druid/druidmini_extractTime.q.out,3.0.0,"3.1.0, 4.0.0-alpha-1"
HIVE-19680,ql/src/test/results/clientpositive/druid/druidmini_floorTime.q.out,3.0.0,"3.1.0, 4.0.0-alpha-1"
HIVE-19680,druid-handler/src/java/org/apache/hadoop/hive/druid/DruidStorageHandlerUtils.java,3.0.0,"3.1.0, 4.0.0-alpha-1"
HIVE-19680,druid-handler/src/java/org/apache/hadoop/hive/druid/io/DruidQueryBasedInputFormat.java,3.0.0,"3.1.0, 4.0.0-alpha-1"
HIVE-19680,druid-handler/src/java/org/apache/hadoop/hive/druid/serde/DruidScanQueryRecordReader.java,3.0.0,"3.1.0, 4.0.0-alpha-1"
HIVE-19680,druid-handler/src/test/org/apache/hadoop/hive/druid/DruidStorageHandlerUtilsTest.java,3.0.0,"3.1.0, 4.0.0-alpha-1"
HIVE-19680,ql/src/test/results/clientpositive/druid/druidmini_extractTime.q.out,3.0.0,"3.1.0, 4.0.0-alpha-1"
HIVE-19680,ql/src/test/results/clientpositive/druid/druidmini_floorTime.q.out,3.0.0,"3.1.0, 4.0.0-alpha-1"
HIVE-24553,beeline/pom.xml,2.3.8,2.3.8
HIVE-24553,hcatalog/core/pom.xml,2.3.8,2.3.8
HIVE-24553,hcatalog/hcatalog-pig-adapter/pom.xml,2.3.8,2.3.8
HIVE-24553,hcatalog/server-extensions/pom.xml,2.3.8,2.3.8
HIVE-24553,hcatalog/webhcat/java-client/pom.xml,2.3.8,2.3.8
HIVE-24553,itests/hive-minikdc/pom.xml,2.3.8,2.3.8
HIVE-24553,itests/hive-unit-hadoop2/pom.xml,2.3.8,2.3.8
HIVE-24553,itests/hive-unit/pom.xml,2.3.8,2.3.8
HIVE-24553,itests/qtest-accumulo/pom.xml,2.3.8,2.3.8
HIVE-24553,itests/util/pom.xml,2.3.8,2.3.8
HIVE-24553,service/pom.xml,2.3.8,2.3.8
HIVE-24551,Jenkinsfile,2.3.8,2.3.8
HIVE-24551,pom.xml,2.3.8,2.3.8
HIVE-24551,ql/pom.xml,2.3.8,2.3.8
HIVE-15077,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Cleaner.java,2.3.0,3.0.0
HIVE-15077,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java,2.3.0,3.0.0
HIVE-15077,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,2.3.0,3.0.0
HIVE-15035,LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,NOTICE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/NOTICE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/README,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/asm-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/com.google.protobuf-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/com.ibm.icu.icu4j-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/com.sun.jersey-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/com.thoughtworks.paranamer-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/javax.transaction.transaction-api-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/javolution-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/jline-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.abego.treelayout.core-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.antlr-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.antlr.antlr4-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.antlr.stringtemplate-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.codehaus.janino-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.jamon.jamon-runtime-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.jruby-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.json-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.mozilla.rhino-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.slf4j-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/sqlline-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,packaging/src/main/assembly/bin.xml,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,NOTICE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/NOTICE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/README,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/asm-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/com.google.protobuf-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/com.ibm.icu.icu4j-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/com.sun.jersey-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/com.thoughtworks.paranamer-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/javax.transaction.transaction-api-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/javolution-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/jline-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.abego.treelayout.core-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.antlr-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.antlr.antlr4-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.antlr.stringtemplate-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.codehaus.janino-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.jamon.jamon-runtime-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.jruby-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.json-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.mozilla.rhino-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/org.slf4j-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,binary-package-licenses/sqlline-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,packaging/src/main/assembly/bin.xml,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/notes,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/NOTICE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/abego-treelayout-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/antlr-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/antlr4-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/asm-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/glassfish-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/icu4j-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/jamon-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/janino-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/javolution-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/jline-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/jruby-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/json-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/notes,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/paranamer-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/protobuf-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/rhino-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/slf4j-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/sqlline-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/stringtemplate-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,licenses/transaction-api-LICENSE,2.1.0,"2.2.0, 2.3.0"
HIVE-15035,packaging/src/main/assembly/bin.xml,2.1.0,"2.2.0, 2.3.0"
HIVE-19908,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,3.0.0,3.1.0
HIVE-19908,ql/src/java/org/apache/hadoop/hive/ql/plan/FileSinkDesc.java,3.0.0,3.1.0
HIVE-19908,ql/src/test/org/apache/hadoop/hive/ql/TestTxnNoBuckets.java,3.0.0,3.1.0
HIVE-19908,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,3.0.0,3.1.0
HIVE-19908,ql/src/java/org/apache/hadoop/hive/ql/plan/FileSinkDesc.java,3.0.0,3.1.0
HIVE-19908,ql/src/test/org/apache/hadoop/hive/ql/TestTxnNoBuckets.java,3.0.0,3.1.0
HIVE-19965,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/HiveEndPoint.java,3.0.0,3.1.0
HIVE-19965,hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/TestStreaming.java,3.0.0,3.1.0
HIVE-19965,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/HiveEndPoint.java,3.0.0,3.1.0
HIVE-19965,hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/TestStreaming.java,3.0.0,3.1.0
HIVE-16577,metastore/scripts/upgrade/mssql/hive-schema-2.2.0.mssql.sql,2.2.0,"2.3.0, 3.0.0"
HIVE-16577,metastore/scripts/upgrade/mssql/hive-schema-2.3.0.mssql.sql,2.2.0,"2.3.0, 3.0.0"
HIVE-16577,metastore/scripts/upgrade/mssql/hive-schema-2.2.0.mssql.sql,2.3.0,"2.3.0, 3.0.0"
HIVE-16577,metastore/scripts/upgrade/mssql/hive-schema-2.3.0.mssql.sql,2.3.0,"2.3.0, 3.0.0"
HIVE-16577,metastore/scripts/upgrade/mssql/hive-schema-2.2.0.mssql.sql,2.4.0,"2.3.0, 3.0.0"
